locus_radius:0.01,nuclear_radius:1.0,bound_zone_thickness:0.18350341907227397,bound_to_bound:0.9,unbound_to_bound:0.8,
URA3_FLE_BINDING_COLLISIONrestep
X,Y,is_bound
-0.9550054035931081,0.017510387415987906,1
-0.9536465935692261,0.04623802823542571,1
-0.9563639372109024,0.05593332343950901,1
-0.9713736669585908,0.033622329132758595,1
-0.9430031476859869,0.09479701691908157,1
-0.9578277399607003,0.07351291087480374,1
-0.9534364084740741,0.10230417534357204,1
-0.9174678997071858,0.051047722785295464,1
-0.9544450178763784,0.09399563153234183,1
-0.9762582173795589,0.030631973763338857,1
-0.9445037899334741,0.012519426133633223,0
-0.9585754765308087,-0.008826047139650229,1
-0.9486390299161617,0.009254257713143466,0
-0.8689313793209387,-0.09080661505148219,1
-0.8967234136418866,-0.03685319521086356,1
-0.9184489109220435,-0.05719847188227462,1
-0.8614771743311965,-0.07563749386307206,1
-0.8227500794818913,-0.04065158053157648,1
-0.867600145883657,-0.014799245619353158,1
-0.8136295272965032,-0.012674881026628592,0
-0.8571144571327932,-0.0319811591318597,1
-0.8771459053149926,-0.001608678790810978,1
-0.8745526050418265,0.015345866443861295,1
-0.8693786408479106,0.0010621469964731886,1
-0.8989682576271841,-0.008138533005312365,1
-0.8884619649467316,-0.007827887609449361,0
-0.8215975344340898,-0.03725657353584792,1
-0.8617968190132469,-0.06475060561035428,1
-0.865256381024197,-0.0639954548486572,1
-0.8971863810955869,-0.06539782928520965,1
-0.9329505720422043,-0.07299765641984753,1
-0.899734278851528,-0.03203660203511675,1
-0.9140665680880797,-0.02626402473580844,1
-0.8775837900037813,-0.058058476394941334,1
-0.8825959014190671,-0.05000023853272793,1
-0.8993221320977214,-0.047590084876454705,1
-0.9157289494324119,-0.035074515555171555,1
-0.9022153615140945,-0.04778289920305417,1
-0.8645971999382639,-0.05636342689264481,1
-0.897594424975059,-0.07534413276554294,1
-0.8911994518765501,-0.022289849794099433,1
-0.8994220254167191,-0.03183948183482855,1
-0.8589471199645351,-0.08111582748686197,1
-0.8593201018015177,-0.06268739395857634,0
-0.7745091904510968,-0.05810040734696112,0
-0.8437959822690905,-0.11450769825207333,1
-0.8826525975543013,-0.1188764405775661,1
-0.9052641167541713,-0.1017216983661267,1
-0.9349103883980798,-0.09517889414818077,1
-0.8632135729402654,-0.06554954912088831,1
-0.867703092381161,-0.09897063557890462,1
-0.8987205868528723,-0.08797027520808247,1
-0.8944608276443134,-0.04560526239923835,1
-0.9123905313667233,-0.053422615738741644,1
-0.9058351599684294,-0.06087682359548739,0
-0.8768018698414505,-0.10217947688920331,1
-0.8608089024179783,-0.09127131023945846,1
-0.850177743201755,-0.0799862421472884,1
-0.8476312565065239,-0.06708679531021859,1
-0.8362235020409229,-0.0821784217514021,1
-0.8427668228149425,-0.08412385877159276,1
-0.8124469509068272,-0.06881278509623916,1
-0.838599881553334,-0.06715115127705547,1
-0.8599051089258586,-0.10353416654708883,0
-0.8023626524133988,-0.04894706866408671,0
-0.851399481483636,-0.011146363513431692,1
-0.8654815873029804,-0.07090370521743257,1
-0.8195081409048495,-0.030416408862605444,1
-0.8614967981116806,-0.04605774056672857,1
-0.8166149140866086,-0.044624235546559574,1
-0.841362236209365,0.014883013186983159,1
-0.8381973433512826,-0.01840553512557607,1
-0.8278147238990374,-0.019227198881047736,1
-0.87678712125853,-0.053717498518264836,1
-0.8723167235440282,-0.046221993362573516,1
-0.8505427288047921,-0.06478476792258872,1
-0.8356528132363096,-0.057317902317559066,1
-0.8692002664978605,-0.018349664096834126,1
-0.8493744317272369,-0.02926429158240052,0
-0.9283504382074329,0.011953519756288805,1
-0.9263733881049911,0.011293045449318381,1
-0.9132185589113554,0.03457491366649196,1
-0.887571779356658,0.03511472235126566,1
-0.8633226770678963,-0.0011647121329294643,0
-0.9517813413583016,0.0029716513078207035,1
-0.9276681524129605,0.003223818461327944,1
-0.944788265218571,0.02580368914491889,1
-0.9706344539750621,0.003329705214547087,1
-0.9185358409047867,0.004907974074998035,1
-0.9259083474895167,0.017529175348340753,1
-0.9152023505043695,0.037890908957122556,1
