"MSD","taus","experiment"
0.00161506876249415,0.21,"SIM_99"
0.00206302109293061,0.42,"SIM_99"
0.00228498803727417,0.63,"SIM_99"
0.00239361453814655,0.84,"SIM_99"
0.00271666730569193,1.05,"SIM_99"
0.00292860461825972,1.26,"SIM_99"
0.0033178376413941,1.47,"SIM_99"
0.00346249100959732,1.68,"SIM_99"
0.00373081316129326,1.89,"SIM_99"
0.00384374807459941,2.1,"SIM_99"
0.00416289698583021,2.31,"SIM_99"
0.00443465001442871,2.52,"SIM_99"
0.00464140863438778,2.73,"SIM_99"
0.00473100859250547,2.94,"SIM_99"
0.00469615065360167,3.15,"SIM_99"
0.00477989358520755,3.36,"SIM_99"
0.00498351254930305,3.57,"SIM_99"
0.00525347817803731,3.78,"SIM_99"
0.00542291534925138,3.99,"SIM_99"
0.00520025592231078,4.2,"SIM_99"
0.00519349461822684,4.41,"SIM_99"
0.005508833350747,4.62,"SIM_99"
0.0055617414687751,4.83,"SIM_99"
0.00536359203056111,5.04,"SIM_99"
0.00521432450829917,5.25,"SIM_99"
0.00528460115965826,5.46,"SIM_99"
0.00541885871041911,5.67,"SIM_99"
0.0051974760981638,5.88,"SIM_99"
0.00511630282398669,6.09,"SIM_99"
0.00514212693709794,6.3,"SIM_99"
0.00532855003714043,6.51,"SIM_99"
0.00536204883248088,6.72,"SIM_99"
0.00524672951710909,6.93,"SIM_99"
0.00505036953580389,7.14,"SIM_99"
0.00498085010811754,7.35,"SIM_99"
0.00499474595740643,7.56,"SIM_99"
0.0049494867760491,7.77,"SIM_99"
0.00500474841890309,7.98,"SIM_99"
0.00485370889919776,8.19,"SIM_99"
0.00491260548726914,8.4,"SIM_99"
0.0049974870883051,8.61,"SIM_99"
0.00474182173004225,8.82,"SIM_99"
0.004768255999195,9.03,"SIM_99"
0.00487428741015753,9.24,"SIM_99"
0.00471721715760684,9.45,"SIM_99"
0.00461859938316402,9.66,"SIM_99"
0.00489352703654726,9.87,"SIM_99"
0.00500690069534113,10.08,"SIM_99"
0.00464736295121442,10.29,"SIM_99"
0.00469247382142168,10.5,"SIM_99"
0.00478358163221503,10.71,"SIM_99"
0.00504387989628634,10.92,"SIM_99"
0.00521687471739893,11.13,"SIM_99"
0.00504446287366013,11.34,"SIM_99"
0.00534810468649254,11.55,"SIM_99"
0.00530931745155463,11.76,"SIM_99"
0.00548302794910571,11.97,"SIM_99"
0.00550574114965532,12.18,"SIM_99"
0.00541142857891304,12.39,"SIM_99"
0.00549026818501522,12.6,"SIM_99"
0.00573981623594033,12.81,"SIM_99"
0.0055532344474466,13.02,"SIM_99"
0.00553961412591196,13.23,"SIM_99"
0.00551856319868574,13.44,"SIM_99"
0.00593660022398009,13.65,"SIM_99"
0.00591879383362164,13.86,"SIM_99"
0.00581552126116461,14.07,"SIM_99"
0.00597237840700371,14.28,"SIM_99"
0.00593768080738203,14.49,"SIM_99"
0.00601951404431057,14.7,"SIM_99"
0.00582766649833983,14.91,"SIM_99"
0.00579394138644213,15.12,"SIM_99"
0.0058437011709273,15.33,"SIM_99"
0.00557551033654179,15.54,"SIM_99"
0.00531549275980729,15.75,"SIM_99"
0.00546405078973267,15.96,"SIM_99"
0.0053780117166417,16.17,"SIM_99"
0.00540025256066471,16.38,"SIM_99"
0.00519313273058301,16.59,"SIM_99"
0.00533222034965895,16.8,"SIM_99"
0.00549702594939654,17.01,"SIM_99"
0.00535000847417128,17.22,"SIM_99"
0.00542838342737712,17.43,"SIM_99"
0.00537938335470577,17.64,"SIM_99"
0.00551807385225212,17.85,"SIM_99"
0.00580576791286245,18.06,"SIM_99"
0.0058335120186322,18.27,"SIM_99"
0.00578349927788467,18.48,"SIM_99"
0.00585164205141237,18.69,"SIM_99"
0.00634621363764119,18.9,"SIM_99"
0.00651284193749576,19.11,"SIM_99"
0.0065444345636085,19.32,"SIM_99"
0.00657599054998879,19.53,"SIM_99"
0.0070574462361775,19.74,"SIM_99"
0.00706898311257667,19.95,"SIM_99"
0.00723818980458155,20.16,"SIM_99"
0.00735433533040677,20.37,"SIM_99"
0.00756811058310603,20.58,"SIM_99"
0.00768914921769854,20.79,"SIM_99"
0.00781685450030288,21,"SIM_99"
