"MSD","taus","experiment"
0.00759719054487636,0.21,"SIM_17"
0.0102683779653042,0.42,"SIM_17"
0.0126795411877407,0.63,"SIM_17"
0.0152191251323365,0.84,"SIM_17"
0.0169964888540875,1.05,"SIM_17"
0.0186538518942384,1.26,"SIM_17"
0.019969592224009,1.47,"SIM_17"
0.021063418644584,1.68,"SIM_17"
0.0224486427284201,1.89,"SIM_17"
0.0233605137175984,2.1,"SIM_17"
0.0243120863004116,2.31,"SIM_17"
0.0248038752639569,2.52,"SIM_17"
0.0263200967373666,2.73,"SIM_17"
0.0267437911170491,2.94,"SIM_17"
0.0290328153587744,3.15,"SIM_17"
0.0295284701023019,3.36,"SIM_17"
0.0295690717107668,3.57,"SIM_17"
0.0301118560462417,3.78,"SIM_17"
0.0301212757683592,3.99,"SIM_17"
0.0299348648278587,4.2,"SIM_17"
0.0295049899848929,4.41,"SIM_17"
0.0293590964361523,4.62,"SIM_17"
0.0303546350184171,4.83,"SIM_17"
0.0313613485095255,5.04,"SIM_17"
0.0320233619379263,5.25,"SIM_17"
0.0324206154822664,5.46,"SIM_17"
0.0321812435700996,5.67,"SIM_17"
0.0321325287806661,5.88,"SIM_17"
0.0316600591943644,6.09,"SIM_17"
0.0309366483878135,6.3,"SIM_17"
0.0313436035249315,6.51,"SIM_17"
0.0314368560510874,6.72,"SIM_17"
0.0314408239928124,6.93,"SIM_17"
0.0321133179028714,7.14,"SIM_17"
0.0309676113931634,7.35,"SIM_17"
0.0321385798836542,7.56,"SIM_17"
0.0319991632711551,7.77,"SIM_17"
0.0339944268454333,7.98,"SIM_17"
0.0342373815849917,8.19,"SIM_17"
0.0356391960910544,8.4,"SIM_17"
0.0349587569954145,8.61,"SIM_17"
0.0352111663068816,8.82,"SIM_17"
0.03442219387075,9.03,"SIM_17"
0.0343696498725159,9.24,"SIM_17"
0.0350674804458139,9.45,"SIM_17"
0.036420199048347,9.66,"SIM_17"
0.0374368626123871,9.87,"SIM_17"
0.0390465022926416,10.08,"SIM_17"
0.0391891180125491,10.29,"SIM_17"
0.0396757584027771,10.5,"SIM_17"
0.0405008816556288,10.71,"SIM_17"
0.0413685464738727,10.92,"SIM_17"
0.0407829422677339,11.13,"SIM_17"
0.0415113291792922,11.34,"SIM_17"
0.0413734619136585,11.55,"SIM_17"
0.0402939839816095,11.76,"SIM_17"
0.0406430068646335,11.97,"SIM_17"
0.0412342218809056,12.18,"SIM_17"
0.0417492102727099,12.39,"SIM_17"
0.0418888904977138,12.6,"SIM_17"
0.0423897380115046,12.81,"SIM_17"
0.0418532066189406,13.02,"SIM_17"
0.040518380147612,13.23,"SIM_17"
0.04143487760066,13.44,"SIM_17"
0.0406654598195438,13.65,"SIM_17"
0.0401185239623876,13.86,"SIM_17"
0.0388441145286345,14.07,"SIM_17"
0.0397362576805111,14.28,"SIM_17"
0.0410405756955597,14.49,"SIM_17"
0.0416666405807723,14.7,"SIM_17"
0.0430677367191137,14.91,"SIM_17"
0.0443002498257424,15.12,"SIM_17"
0.0457747973769324,15.33,"SIM_17"
0.0466234417718433,15.54,"SIM_17"
0.0484900640304627,15.75,"SIM_17"
0.0489826375613549,15.96,"SIM_17"
0.0505958703608637,16.17,"SIM_17"
0.0514626009848268,16.38,"SIM_17"
0.0515021899316968,16.59,"SIM_17"
0.0523902213629691,16.8,"SIM_17"
0.0541890634197701,17.01,"SIM_17"
0.0554613480794633,17.22,"SIM_17"
0.0559654359238736,17.43,"SIM_17"
0.0573406505630765,17.64,"SIM_17"
0.0576795937690691,17.85,"SIM_17"
0.0578518127767698,18.06,"SIM_17"
0.0581824409207424,18.27,"SIM_17"
0.0582886342691625,18.48,"SIM_17"
0.0579144079761729,18.69,"SIM_17"
0.0576229856933608,18.9,"SIM_17"
0.0583961093275781,19.11,"SIM_17"
0.0582226991931736,19.32,"SIM_17"
0.0562534012940176,19.53,"SIM_17"
0.0562796704324943,19.74,"SIM_17"
0.0572143569698157,19.95,"SIM_17"
0.0582007120669768,20.16,"SIM_17"
0.0580959277840572,20.37,"SIM_17"
0.0580055771592399,20.58,"SIM_17"
0.0582131771326555,20.79,"SIM_17"
0.0562480094931521,21,"SIM_17"
