"MSD","taus","experiment"
0.00753760830364368,0.21,"SIM_76"
0.0104406555455017,0.42,"SIM_76"
0.0127557919618904,0.63,"SIM_76"
0.0148836921938922,0.84,"SIM_76"
0.01652289867752,1.05,"SIM_76"
0.0183733965959568,1.26,"SIM_76"
0.0188829309060655,1.47,"SIM_76"
0.0198976398839851,1.68,"SIM_76"
0.0219371809440032,1.89,"SIM_76"
0.022153596975102,2.1,"SIM_76"
0.0230960177293149,2.31,"SIM_76"
0.0251138467526571,2.52,"SIM_76"
0.0262419757672885,2.73,"SIM_76"
0.027697902064772,2.94,"SIM_76"
0.0294106582679136,3.15,"SIM_76"
0.0295399447112287,3.36,"SIM_76"
0.029722906780062,3.57,"SIM_76"
0.0306101907684994,3.78,"SIM_76"
0.0319361001618225,3.99,"SIM_76"
0.0332801459503765,4.2,"SIM_76"
0.0337916291922667,4.41,"SIM_76"
0.0349351328070119,4.62,"SIM_76"
0.0371342667704279,4.83,"SIM_76"
0.0371535399889859,5.04,"SIM_76"
0.0373958855021792,5.25,"SIM_76"
0.0381877693373969,5.46,"SIM_76"
0.0381323749160843,5.67,"SIM_76"
0.0389573067039902,5.88,"SIM_76"
0.0387435339258609,6.09,"SIM_76"
0.0394645291367786,6.3,"SIM_76"
0.0407104872712909,6.51,"SIM_76"
0.0399376586312408,6.72,"SIM_76"
0.0415092521231335,6.93,"SIM_76"
0.0424269194365719,7.14,"SIM_76"
0.0426887714443054,7.35,"SIM_76"
0.0431840940783549,7.56,"SIM_76"
0.0425976919279292,7.77,"SIM_76"
0.0434988086179504,7.98,"SIM_76"
0.0436999726888654,8.19,"SIM_76"
0.0432439792901998,8.4,"SIM_76"
0.0449513591887626,8.61,"SIM_76"
0.0451629920390147,8.82,"SIM_76"
0.0456099823380171,9.03,"SIM_76"
0.0454372177608413,9.24,"SIM_76"
0.0458596719055926,9.45,"SIM_76"
0.0460619564782525,9.66,"SIM_76"
0.0461752646782181,9.87,"SIM_76"
0.0467400740122763,10.08,"SIM_76"
0.0468041767693157,10.29,"SIM_76"
0.0471757258341846,10.5,"SIM_76"
0.0476691242699398,10.71,"SIM_76"
0.0483344970413527,10.92,"SIM_76"
0.0497843122181521,11.13,"SIM_76"
0.0497160774045402,11.34,"SIM_76"
0.0508910229244457,11.55,"SIM_76"
0.0502831663767496,11.76,"SIM_76"
0.0490605035579994,11.97,"SIM_76"
0.0484476231006394,12.18,"SIM_76"
0.0489036689174667,12.39,"SIM_76"
0.0499295563131116,12.6,"SIM_76"
0.0504028180083857,12.81,"SIM_76"
0.0499678652293593,13.02,"SIM_76"
0.050505716121725,13.23,"SIM_76"
0.0486024378500647,13.44,"SIM_76"
0.0481963002151816,13.65,"SIM_76"
0.0490626356556196,13.86,"SIM_76"
0.0475872733312436,14.07,"SIM_76"
0.0484560734696694,14.28,"SIM_76"
0.0482936558495476,14.49,"SIM_76"
0.0486078407605857,14.7,"SIM_76"
0.0502296922020611,14.91,"SIM_76"
0.0495367604550392,15.12,"SIM_76"
0.0497414219385117,15.33,"SIM_76"
0.0479506061722596,15.54,"SIM_76"
0.0478503511066006,15.75,"SIM_76"
0.0473642672153006,15.96,"SIM_76"
0.0468715600895618,16.17,"SIM_76"
0.0468108456173895,16.38,"SIM_76"
0.0468710301010797,16.59,"SIM_76"
0.0470067036996871,16.8,"SIM_76"
0.0477431207385002,17.01,"SIM_76"
0.0480214897397196,17.22,"SIM_76"
0.049210795323907,17.43,"SIM_76"
0.0497171090812277,17.64,"SIM_76"
0.0501709304389967,17.85,"SIM_76"
0.0501849584674127,18.06,"SIM_76"
0.0527037623143312,18.27,"SIM_76"
0.0541298679463386,18.48,"SIM_76"
0.0548521179396248,18.69,"SIM_76"
0.0554127220737331,18.9,"SIM_76"
0.0552213646890069,19.11,"SIM_76"
0.0568440080813789,19.32,"SIM_76"
0.0572670611234695,19.53,"SIM_76"
0.0579268372243834,19.74,"SIM_76"
0.0592288665052843,19.95,"SIM_76"
0.0602890578819696,20.16,"SIM_76"
0.0609099400264458,20.37,"SIM_76"
0.0605738663552858,20.58,"SIM_76"
0.0597909817141272,20.79,"SIM_76"
0.0596563561978514,21,"SIM_76"
