"MSD","taus","experiment"
0.00753858067324274,0.21,"SIM_72"
0.011370547170167,0.42,"SIM_72"
0.0137406985996447,0.63,"SIM_72"
0.0158316643583247,0.84,"SIM_72"
0.0179040397096204,1.05,"SIM_72"
0.0195257007260162,1.26,"SIM_72"
0.0207694919505742,1.47,"SIM_72"
0.0211940844152383,1.68,"SIM_72"
0.0224948790698911,1.89,"SIM_72"
0.023655426992194,2.1,"SIM_72"
0.0235312473631043,2.31,"SIM_72"
0.0239049334033089,2.52,"SIM_72"
0.0253971684685465,2.73,"SIM_72"
0.0265396856879656,2.94,"SIM_72"
0.0278206976177944,3.15,"SIM_72"
0.0287765542720843,3.36,"SIM_72"
0.0292138199950594,3.57,"SIM_72"
0.0298577541942305,3.78,"SIM_72"
0.0304492935744133,3.99,"SIM_72"
0.0314412626170296,4.2,"SIM_72"
0.0335188573633307,4.41,"SIM_72"
0.0342210553156176,4.62,"SIM_72"
0.0348906956748888,4.83,"SIM_72"
0.0357199346140098,5.04,"SIM_72"
0.0362051998517325,5.25,"SIM_72"
0.0364083904755238,5.46,"SIM_72"
0.0369737282229758,5.67,"SIM_72"
0.0377005597387318,5.88,"SIM_72"
0.0381182055872345,6.09,"SIM_72"
0.0376413896040017,6.3,"SIM_72"
0.0383890874392884,6.51,"SIM_72"
0.04036973887245,6.72,"SIM_72"
0.0405174738070274,6.93,"SIM_72"
0.0402726842117757,7.14,"SIM_72"
0.0413253638957536,7.35,"SIM_72"
0.0419743958115862,7.56,"SIM_72"
0.0415932389704596,7.77,"SIM_72"
0.0416606175913128,7.98,"SIM_72"
0.0424747036431632,8.19,"SIM_72"
0.0430266126456339,8.4,"SIM_72"
0.0435819260418888,8.61,"SIM_72"
0.0455870064016187,8.82,"SIM_72"
0.0478889199650008,9.03,"SIM_72"
0.0516012018330529,9.24,"SIM_72"
0.053222649493841,9.45,"SIM_72"
0.0527899536304051,9.66,"SIM_72"
0.0529644900763322,9.87,"SIM_72"
0.0541920133368787,10.08,"SIM_72"
0.0550874053033682,10.29,"SIM_72"
0.0565651300747041,10.5,"SIM_72"
0.0571346767102049,10.71,"SIM_72"
0.0570489971823233,10.92,"SIM_72"
0.0564050723492321,11.13,"SIM_72"
0.0561160041900386,11.34,"SIM_72"
0.0574522167408958,11.55,"SIM_72"
0.0593212904439198,11.76,"SIM_72"
0.0602708884467163,11.97,"SIM_72"
0.0610940234707974,12.18,"SIM_72"
0.0619686890954517,12.39,"SIM_72"
0.062696269044943,12.6,"SIM_72"
0.0632914317654538,12.81,"SIM_72"
0.0649578958742727,13.02,"SIM_72"
0.0658744545238005,13.23,"SIM_72"
0.0671270404725499,13.44,"SIM_72"
0.068640375819162,13.65,"SIM_72"
0.0694103815981602,13.86,"SIM_72"
0.0706238217077607,14.07,"SIM_72"
0.0706838295249643,14.28,"SIM_72"
0.0718769503123734,14.49,"SIM_72"
0.0733290210467102,14.7,"SIM_72"
0.074625093633704,14.91,"SIM_72"
0.0756075278077651,15.12,"SIM_72"
0.0772070611123477,15.33,"SIM_72"
0.0780863307006546,15.54,"SIM_72"
0.0802632849019452,15.75,"SIM_72"
0.0810570315048591,15.96,"SIM_72"
0.0815756108613037,16.17,"SIM_72"
0.0815056818420444,16.38,"SIM_72"
0.0812973631749903,16.59,"SIM_72"
0.0816004026187199,16.8,"SIM_72"
0.0821254995462374,17.01,"SIM_72"
0.0836181059434735,17.22,"SIM_72"
0.0861958524426553,17.43,"SIM_72"
0.0878674577886103,17.64,"SIM_72"
0.0900502874081352,17.85,"SIM_72"
0.0916998191858198,18.06,"SIM_72"
0.092900386889274,18.27,"SIM_72"
0.0933113053160805,18.48,"SIM_72"
0.0919540148760712,18.69,"SIM_72"
0.0918222384012962,18.9,"SIM_72"
0.0928787175233644,19.11,"SIM_72"
0.0933468962562908,19.32,"SIM_72"
0.093407669601092,19.53,"SIM_72"
0.0923368291133858,19.74,"SIM_72"
0.0925630026530379,19.95,"SIM_72"
0.0942837386976256,20.16,"SIM_72"
0.0963782684877674,20.37,"SIM_72"
0.0976045787398281,20.58,"SIM_72"
0.0972032412483405,20.79,"SIM_72"
0.0974746331560106,21,"SIM_72"
