"MSD","taus","experiment"
0.00333633126567631,0.21,"SIM_805"
0.00516390479433107,0.42,"SIM_805"
0.0066272659061207,0.63,"SIM_805"
0.00793173004433916,0.84,"SIM_805"
0.00977926922362805,1.05,"SIM_805"
0.0112432954173565,1.26,"SIM_805"
0.0130887131377629,1.47,"SIM_805"
0.0149858381934627,1.68,"SIM_805"
0.0162144707600493,1.89,"SIM_805"
0.0179653238717394,2.1,"SIM_805"
0.0193565484266028,2.31,"SIM_805"
0.0210390295808902,2.52,"SIM_805"
0.0224199525199116,2.73,"SIM_805"
0.0237313147070333,2.94,"SIM_805"
0.0244860152784781,3.15,"SIM_805"
0.02528638356159,3.36,"SIM_805"
0.0262674317514634,3.57,"SIM_805"
0.0264998829668287,3.78,"SIM_805"
0.0270373242554608,3.99,"SIM_805"
0.0274330246448935,4.2,"SIM_805"
0.0275633668953705,4.41,"SIM_805"
0.028259822157848,4.62,"SIM_805"
0.0285360740313587,4.83,"SIM_805"
0.0283179543778413,5.04,"SIM_805"
0.0280214539247569,5.25,"SIM_805"
0.027954349247563,5.46,"SIM_805"
0.0276814695049466,5.67,"SIM_805"
0.0274609277605015,5.88,"SIM_805"
0.0275550687584841,6.09,"SIM_805"
0.0282410429260655,6.3,"SIM_805"
0.0293638389505712,6.51,"SIM_805"
0.0308432270047051,6.72,"SIM_805"
0.032510219324959,6.93,"SIM_805"
0.0337669978770723,7.14,"SIM_805"
0.0348017007833723,7.35,"SIM_805"
0.0366828000275969,7.56,"SIM_805"
0.0381425449276587,7.77,"SIM_805"
0.0402930866375271,7.98,"SIM_805"
0.042768552349749,8.19,"SIM_805"
0.0449424743136243,8.4,"SIM_805"
0.0459816190059071,8.61,"SIM_805"
0.0473368230715311,8.82,"SIM_805"
0.0490618858035953,9.03,"SIM_805"
0.0503017349587396,9.24,"SIM_805"
0.0517346076072119,9.45,"SIM_805"
0.0529421652022249,9.66,"SIM_805"
0.0539837677749621,9.87,"SIM_805"
0.0547177250381303,10.08,"SIM_805"
0.0561199775185802,10.29,"SIM_805"
0.0574092223216141,10.5,"SIM_805"
0.0580951961524095,10.71,"SIM_805"
0.0585177976494819,10.92,"SIM_805"
0.0583568417194659,11.13,"SIM_805"
0.0583673461185231,11.34,"SIM_805"
0.0583923818435554,11.55,"SIM_805"
0.0586047000485993,11.76,"SIM_805"
0.0583724333392427,11.97,"SIM_805"
0.0587116664487218,12.18,"SIM_805"
0.0593256025500153,12.39,"SIM_805"
0.0606038420057601,12.6,"SIM_805"
0.0617262400794815,12.81,"SIM_805"
0.06257786187291,13.02,"SIM_805"
0.0632353073142362,13.23,"SIM_805"
0.0643402926952184,13.44,"SIM_805"
0.065041555196031,13.65,"SIM_805"
0.0663512200355146,13.86,"SIM_805"
0.0678222649343093,14.07,"SIM_805"
0.0687559336481801,14.28,"SIM_805"
0.069789739504378,14.49,"SIM_805"
0.0704603272650304,14.7,"SIM_805"
0.0709949956368612,14.91,"SIM_805"
0.0711559389895128,15.12,"SIM_805"
0.0717162119716966,15.33,"SIM_805"
0.0723947289245166,15.54,"SIM_805"
0.0734482540381344,15.75,"SIM_805"
0.07388747509097,15.96,"SIM_805"
0.0742346476919851,16.17,"SIM_805"
0.074502935704717,16.38,"SIM_805"
0.0744580208686874,16.59,"SIM_805"
0.0750414663641697,16.8,"SIM_805"
0.0753242467889697,17.01,"SIM_805"
0.0749142802972663,17.22,"SIM_805"
0.0740997650601338,17.43,"SIM_805"
0.0742144286481173,17.64,"SIM_805"
0.0740117250739272,17.85,"SIM_805"
0.0745010217742672,18.06,"SIM_805"
0.0748296127991566,18.27,"SIM_805"
0.0737400290328243,18.48,"SIM_805"
0.0730341128676497,18.69,"SIM_805"
0.0733344898397008,18.9,"SIM_805"
0.0733369270393704,19.11,"SIM_805"
0.0727466511465769,19.32,"SIM_805"
0.0719877324062003,19.53,"SIM_805"
0.0716158073234618,19.74,"SIM_805"
0.0724176721445215,19.95,"SIM_805"
0.0732016703014186,20.16,"SIM_805"
0.073557297109659,20.37,"SIM_805"
0.0741617981383674,20.58,"SIM_805"
0.0732704092603863,20.79,"SIM_805"
0.0727125035289849,21,"SIM_805"
