"MSD","taus","experiment"
0.00300070676026318,0.21,"SIM_66"
0.0043326387596895,0.42,"SIM_66"
0.00509196845193312,0.63,"SIM_66"
0.00562689937269521,0.84,"SIM_66"
0.0061506692593977,1.05,"SIM_66"
0.00716597627352335,1.26,"SIM_66"
0.00798596657485536,1.47,"SIM_66"
0.00805818977194449,1.68,"SIM_66"
0.00850404188046169,1.89,"SIM_66"
0.00927935943238407,2.1,"SIM_66"
0.00933889472124952,2.31,"SIM_66"
0.00975329446693898,2.52,"SIM_66"
0.0101079734425531,2.73,"SIM_66"
0.0105580025733518,2.94,"SIM_66"
0.0114513985027497,3.15,"SIM_66"
0.011818298900709,3.36,"SIM_66"
0.0125978937797676,3.57,"SIM_66"
0.0131957561856407,3.78,"SIM_66"
0.0137919567111329,3.99,"SIM_66"
0.0140486497201763,4.2,"SIM_66"
0.013921133283964,4.41,"SIM_66"
0.0139689157821706,4.62,"SIM_66"
0.0140965375272491,4.83,"SIM_66"
0.0141664902119773,5.04,"SIM_66"
0.0140206293813202,5.25,"SIM_66"
0.0142357818953603,5.46,"SIM_66"
0.0142140019512206,5.67,"SIM_66"
0.0144370483423274,5.88,"SIM_66"
0.0141066055826365,6.09,"SIM_66"
0.0141742180288315,6.3,"SIM_66"
0.0138830565476287,6.51,"SIM_66"
0.0139581212435575,6.72,"SIM_66"
0.0135651828983445,6.93,"SIM_66"
0.0131965915837464,7.14,"SIM_66"
0.0130904013513001,7.35,"SIM_66"
0.0130224975482542,7.56,"SIM_66"
0.0127043612047161,7.77,"SIM_66"
0.0123298096286171,7.98,"SIM_66"
0.012143318310279,8.19,"SIM_66"
0.0122481356758883,8.4,"SIM_66"
0.012692682445454,8.61,"SIM_66"
0.0129050270595998,8.82,"SIM_66"
0.0130855952547266,9.03,"SIM_66"
0.0130117128660374,9.24,"SIM_66"
0.0135146593361254,9.45,"SIM_66"
0.0136661508549986,9.66,"SIM_66"
0.014456941029266,9.87,"SIM_66"
0.0150958297340601,10.08,"SIM_66"
0.0153931313912865,10.29,"SIM_66"
0.0156758836825881,10.5,"SIM_66"
0.0159815877528996,10.71,"SIM_66"
0.0161220001067313,10.92,"SIM_66"
0.0167475861065121,11.13,"SIM_66"
0.0170819128670619,11.34,"SIM_66"
0.0175782153242464,11.55,"SIM_66"
0.0177828084303324,11.76,"SIM_66"
0.0179947610636937,11.97,"SIM_66"
0.0181348321497681,12.18,"SIM_66"
0.0184523285081411,12.39,"SIM_66"
0.0182347827318262,12.6,"SIM_66"
0.0188343340053874,12.81,"SIM_66"
0.0198679956272646,13.02,"SIM_66"
0.019821728943091,13.23,"SIM_66"
0.0197980435632415,13.44,"SIM_66"
0.0197204805850311,13.65,"SIM_66"
0.0195035913156696,13.86,"SIM_66"
0.0195703074494852,14.07,"SIM_66"
0.0194977113317926,14.28,"SIM_66"
0.0191166911782042,14.49,"SIM_66"
0.0193866674448367,14.7,"SIM_66"
0.0192153854854526,14.91,"SIM_66"
0.0194038294255536,15.12,"SIM_66"
0.0198184148605044,15.33,"SIM_66"
0.019929463999602,15.54,"SIM_66"
0.0202491694468223,15.75,"SIM_66"
0.0204597393181333,15.96,"SIM_66"
0.0203137635092912,16.17,"SIM_66"
0.0203169437111482,16.38,"SIM_66"
0.0200345087943441,16.59,"SIM_66"
0.0200032703558795,16.8,"SIM_66"
0.0197723953988576,17.01,"SIM_66"
0.0199607321263947,17.22,"SIM_66"
0.0197624204238034,17.43,"SIM_66"
0.0200688517317329,17.64,"SIM_66"
0.0207572423202763,17.85,"SIM_66"
0.0215117830829514,18.06,"SIM_66"
0.0223371537402395,18.27,"SIM_66"
0.0225282925330037,18.48,"SIM_66"
0.0231092970939383,18.69,"SIM_66"
0.0227644615870472,18.9,"SIM_66"
0.0227366774791798,19.11,"SIM_66"
0.0229093020303565,19.32,"SIM_66"
0.0230860586190815,19.53,"SIM_66"
0.0232023496865097,19.74,"SIM_66"
0.0229181843725292,19.95,"SIM_66"
0.0225747030857763,20.16,"SIM_66"
0.0222177709269158,20.37,"SIM_66"
0.0221776643293174,20.58,"SIM_66"
0.0222047215874757,20.79,"SIM_66"
0.0225702430206519,21,"SIM_66"
