"MSD","taus","experiment"
0.0066133266188371,0.21,"SIM_56"
0.00835037645211183,0.42,"SIM_56"
0.0099550017269135,0.63,"SIM_56"
0.0113026853984535,0.84,"SIM_56"
0.0126504705092492,1.05,"SIM_56"
0.0126646949766722,1.26,"SIM_56"
0.0141571819647836,1.47,"SIM_56"
0.0143292185339263,1.68,"SIM_56"
0.0149000708744388,1.89,"SIM_56"
0.0164798574531264,2.1,"SIM_56"
0.0174773016968389,2.31,"SIM_56"
0.0183436645034761,2.52,"SIM_56"
0.0196426023830598,2.73,"SIM_56"
0.0208451335984048,2.94,"SIM_56"
0.0212428809456972,3.15,"SIM_56"
0.0217908904461914,3.36,"SIM_56"
0.0211279918431878,3.57,"SIM_56"
0.0221176777572644,3.78,"SIM_56"
0.0227106768897205,3.99,"SIM_56"
0.0240584221898816,4.2,"SIM_56"
0.0247704776155743,4.41,"SIM_56"
0.025629711468828,4.62,"SIM_56"
0.0259809600218641,4.83,"SIM_56"
0.0264248770836244,5.04,"SIM_56"
0.0253338095800139,5.25,"SIM_56"
0.0250317392449585,5.46,"SIM_56"
0.0256903851608729,5.67,"SIM_56"
0.0244383227580941,5.88,"SIM_56"
0.0248546408962923,6.09,"SIM_56"
0.0247308191755711,6.3,"SIM_56"
0.0246738798129335,6.51,"SIM_56"
0.0242356702223782,6.72,"SIM_56"
0.0250582699950103,6.93,"SIM_56"
0.024679321596543,7.14,"SIM_56"
0.0252148681986062,7.35,"SIM_56"
0.0253893128867085,7.56,"SIM_56"
0.0263065214790648,7.77,"SIM_56"
0.0271095413214884,7.98,"SIM_56"
0.0287499891770339,8.19,"SIM_56"
0.029005569400317,8.4,"SIM_56"
0.0295491379675516,8.61,"SIM_56"
0.0295911275257688,8.82,"SIM_56"
0.0299626027932034,9.03,"SIM_56"
0.0298706987836683,9.24,"SIM_56"
0.0295508755481248,9.45,"SIM_56"
0.0305517310511162,9.66,"SIM_56"
0.0318456088724341,9.87,"SIM_56"
0.0327841046842532,10.08,"SIM_56"
0.0338644974356805,10.29,"SIM_56"
0.0350799341784893,10.5,"SIM_56"
0.0359435830831828,10.71,"SIM_56"
0.037618448192401,10.92,"SIM_56"
0.0373431399680942,11.13,"SIM_56"
0.0379884741017545,11.34,"SIM_56"
0.0401104935644866,11.55,"SIM_56"
0.0411674740117119,11.76,"SIM_56"
0.0430428913205287,11.97,"SIM_56"
0.0441505507693607,12.18,"SIM_56"
0.0452501244010182,12.39,"SIM_56"
0.0455376028475396,12.6,"SIM_56"
0.0462594557703392,12.81,"SIM_56"
0.045786043368536,13.02,"SIM_56"
0.0468074610159081,13.23,"SIM_56"
0.0479971643279564,13.44,"SIM_56"
0.0491728147669658,13.65,"SIM_56"
0.049456561783829,13.86,"SIM_56"
0.0515355269481295,14.07,"SIM_56"
0.0521937105333563,14.28,"SIM_56"
0.0541123754529379,14.49,"SIM_56"
0.0543137026091752,14.7,"SIM_56"
0.0559971102843497,14.91,"SIM_56"
0.0568078764307645,15.12,"SIM_56"
0.0575722016499203,15.33,"SIM_56"
0.0575037795374083,15.54,"SIM_56"
0.0585587641071934,15.75,"SIM_56"
0.0587542777178143,15.96,"SIM_56"
0.0604903149787009,16.17,"SIM_56"
0.0604919919295115,16.38,"SIM_56"
0.0596456548178656,16.59,"SIM_56"
0.0604046783677158,16.8,"SIM_56"
0.0614570049826024,17.01,"SIM_56"
0.0619658755448792,17.22,"SIM_56"
0.0633020752601006,17.43,"SIM_56"
0.06358034357838,17.64,"SIM_56"
0.0642529853262063,17.85,"SIM_56"
0.0639951788051804,18.06,"SIM_56"
0.0645429063380235,18.27,"SIM_56"
0.0653254025813469,18.48,"SIM_56"
0.0654630342070023,18.69,"SIM_56"
0.0659146589803818,18.9,"SIM_56"
0.0664209050558423,19.11,"SIM_56"
0.0675570387924431,19.32,"SIM_56"
0.0677902395617242,19.53,"SIM_56"
0.0688516082102806,19.74,"SIM_56"
0.0699962031683713,19.95,"SIM_56"
0.0707398152166724,20.16,"SIM_56"
0.0714118195503353,20.37,"SIM_56"
0.0707824167240631,20.58,"SIM_56"
0.0718034337708603,20.79,"SIM_56"
0.0718886117845533,21,"SIM_56"
