"MSD","taus","experiment"
0.00569778063711647,0.21,"SIM_37"
0.00893664082842765,0.42,"SIM_37"
0.0117580162125029,0.63,"SIM_37"
0.0138566841750377,0.84,"SIM_37"
0.0150165721643341,1.05,"SIM_37"
0.016266172777273,1.26,"SIM_37"
0.0172402783839004,1.47,"SIM_37"
0.0184993880593663,1.68,"SIM_37"
0.0203732536507351,1.89,"SIM_37"
0.0212722509390181,2.1,"SIM_37"
0.0214902431494077,2.31,"SIM_37"
0.0227659068756891,2.52,"SIM_37"
0.023278600638392,2.73,"SIM_37"
0.0241235614502742,2.94,"SIM_37"
0.0245714688387397,3.15,"SIM_37"
0.0245730823127345,3.36,"SIM_37"
0.0255556158981004,3.57,"SIM_37"
0.0268060523705753,3.78,"SIM_37"
0.027057094072957,3.99,"SIM_37"
0.0284594735343868,4.2,"SIM_37"
0.0289421041131928,4.41,"SIM_37"
0.0287471431961904,4.62,"SIM_37"
0.0289524295887629,4.83,"SIM_37"
0.0296270933303807,5.04,"SIM_37"
0.0301399663112622,5.25,"SIM_37"
0.0304341578201023,5.46,"SIM_37"
0.0303263053403672,5.67,"SIM_37"
0.0306623287229501,5.88,"SIM_37"
0.0304529976699793,6.09,"SIM_37"
0.0303289799400095,6.3,"SIM_37"
0.0305713238215662,6.51,"SIM_37"
0.030956265140847,6.72,"SIM_37"
0.0303248028983907,6.93,"SIM_37"
0.0307549346916662,7.14,"SIM_37"
0.0310237613431259,7.35,"SIM_37"
0.0312406998104639,7.56,"SIM_37"
0.0305549500773753,7.77,"SIM_37"
0.0299375346550455,7.98,"SIM_37"
0.0303423236234529,8.19,"SIM_37"
0.0309423947353059,8.4,"SIM_37"
0.031689534627435,8.61,"SIM_37"
0.0321853311235636,8.82,"SIM_37"
0.0329083014155728,9.03,"SIM_37"
0.0321476956306136,9.24,"SIM_37"
0.0323910647293775,9.45,"SIM_37"
0.0327739446042812,9.66,"SIM_37"
0.032181191693611,9.87,"SIM_37"
0.0321703582874156,10.08,"SIM_37"
0.0320079376667444,10.29,"SIM_37"
0.0316825173666285,10.5,"SIM_37"
0.0314574149435181,10.71,"SIM_37"
0.0306265687188266,10.92,"SIM_37"
0.0299516158533131,11.13,"SIM_37"
0.0292072916879146,11.34,"SIM_37"
0.0287610729428626,11.55,"SIM_37"
0.0294285058513759,11.76,"SIM_37"
0.0293624386090828,11.97,"SIM_37"
0.0288732825347604,12.18,"SIM_37"
0.0289224453794866,12.39,"SIM_37"
0.0281324334707938,12.6,"SIM_37"
0.0280643917316732,12.81,"SIM_37"
0.0285344804615307,13.02,"SIM_37"
0.0290635298067305,13.23,"SIM_37"
0.0302245964544933,13.44,"SIM_37"
0.0320344303570288,13.65,"SIM_37"
0.0334746120423854,13.86,"SIM_37"
0.0344312001414127,14.07,"SIM_37"
0.0352375102462966,14.28,"SIM_37"
0.0355676255460817,14.49,"SIM_37"
0.0360743557455825,14.7,"SIM_37"
0.0362084216329548,14.91,"SIM_37"
0.0366565339653795,15.12,"SIM_37"
0.0386183296654473,15.33,"SIM_37"
0.0387904454911386,15.54,"SIM_37"
0.0391379960423173,15.75,"SIM_37"
0.0397926192810074,15.96,"SIM_37"
0.0393264631092305,16.17,"SIM_37"
0.0400910415024679,16.38,"SIM_37"
0.0408030991072122,16.59,"SIM_37"
0.0416768693855304,16.8,"SIM_37"
0.0423110557667501,17.01,"SIM_37"
0.0423101283660217,17.22,"SIM_37"
0.042940669031538,17.43,"SIM_37"
0.0430762243797935,17.64,"SIM_37"
0.0415080786202364,17.85,"SIM_37"
0.0416034832925078,18.06,"SIM_37"
0.0410540611387944,18.27,"SIM_37"
0.0404020150191151,18.48,"SIM_37"
0.0404027597296185,18.69,"SIM_37"
0.0406136581868897,18.9,"SIM_37"
0.0398874570280986,19.11,"SIM_37"
0.0409633449397,19.32,"SIM_37"
0.0405837566296346,19.53,"SIM_37"
0.0410258770988526,19.74,"SIM_37"
0.0429433754135551,19.95,"SIM_37"
0.0441832171174691,20.16,"SIM_37"
0.0453841201870709,20.37,"SIM_37"
0.0460836994682596,20.58,"SIM_37"
0.0464436606334779,20.79,"SIM_37"
0.0467302649793488,21,"SIM_37"
