"MSD","taus","experiment"
0.00704720414058969,0.21,"SIM_61"
0.00892356769870546,0.42,"SIM_61"
0.0129310381644593,0.63,"SIM_61"
0.0146892050983354,0.84,"SIM_61"
0.0168488687059707,1.05,"SIM_61"
0.0182025185242366,1.26,"SIM_61"
0.0199451022301681,1.47,"SIM_61"
0.0213995647421164,1.68,"SIM_61"
0.0234812618296782,1.89,"SIM_61"
0.0252073078383541,2.1,"SIM_61"
0.026566257717976,2.31,"SIM_61"
0.02796313761255,2.52,"SIM_61"
0.0292554765152947,2.73,"SIM_61"
0.030349814992493,2.94,"SIM_61"
0.031710758298922,3.15,"SIM_61"
0.0323852664547124,3.36,"SIM_61"
0.0334017039428212,3.57,"SIM_61"
0.033675493943794,3.78,"SIM_61"
0.0344252930157204,3.99,"SIM_61"
0.0339673538743627,4.2,"SIM_61"
0.0344633121360175,4.41,"SIM_61"
0.0343222042402644,4.62,"SIM_61"
0.0348071816348687,4.83,"SIM_61"
0.0360232617440326,5.04,"SIM_61"
0.0356520987600355,5.25,"SIM_61"
0.0355560252485725,5.46,"SIM_61"
0.0356498457904074,5.67,"SIM_61"
0.0352260749648091,5.88,"SIM_61"
0.0350940285874283,6.09,"SIM_61"
0.0355755579173541,6.3,"SIM_61"
0.0357597477803157,6.51,"SIM_61"
0.0350887582969075,6.72,"SIM_61"
0.0354309202632129,6.93,"SIM_61"
0.0357774123294905,7.14,"SIM_61"
0.0360286396548902,7.35,"SIM_61"
0.0355411759042716,7.56,"SIM_61"
0.0346947050909527,7.77,"SIM_61"
0.0342991431735401,7.98,"SIM_61"
0.0342533857157668,8.19,"SIM_61"
0.0338442215995167,8.4,"SIM_61"
0.0351207618432013,8.61,"SIM_61"
0.0348586219935008,8.82,"SIM_61"
0.0350673174675188,9.03,"SIM_61"
0.0350373734733639,9.24,"SIM_61"
0.0362867879349838,9.45,"SIM_61"
0.0367743564331646,9.66,"SIM_61"
0.0373802909000116,9.87,"SIM_61"
0.0375054605771991,10.08,"SIM_61"
0.0384793599997168,10.29,"SIM_61"
0.0376421197298309,10.5,"SIM_61"
0.0386838796231818,10.71,"SIM_61"
0.0378547699271925,10.92,"SIM_61"
0.0393662686356165,11.13,"SIM_61"
0.0381775323992777,11.34,"SIM_61"
0.0390832131220478,11.55,"SIM_61"
0.0389921587751412,11.76,"SIM_61"
0.0393909857005845,11.97,"SIM_61"
0.0375571736453145,12.18,"SIM_61"
0.0364498781522123,12.39,"SIM_61"
0.0352130937929669,12.6,"SIM_61"
0.0352945318875446,12.81,"SIM_61"
0.0357482973074967,13.02,"SIM_61"
0.0362868461115716,13.23,"SIM_61"
0.0360973761058575,13.44,"SIM_61"
0.035727083923768,13.65,"SIM_61"
0.0362368350661297,13.86,"SIM_61"
0.0362551532500178,14.07,"SIM_61"
0.0368454327236259,14.28,"SIM_61"
0.03803989961761,14.49,"SIM_61"
0.0390416021807817,14.7,"SIM_61"
0.0399957820200742,14.91,"SIM_61"
0.0399862674247104,15.12,"SIM_61"
0.0412788864627951,15.33,"SIM_61"
0.0422095266762992,15.54,"SIM_61"
0.0432356201831722,15.75,"SIM_61"
0.0438571599650615,15.96,"SIM_61"
0.0449892428569335,16.17,"SIM_61"
0.0451924025678191,16.38,"SIM_61"
0.0448052838556024,16.59,"SIM_61"
0.0442082227655263,16.8,"SIM_61"
0.0437500533548622,17.01,"SIM_61"
0.0436648667041978,17.22,"SIM_61"
0.0422399938058433,17.43,"SIM_61"
0.0424667028779527,17.64,"SIM_61"
0.0427371157886091,17.85,"SIM_61"
0.0426674635234648,18.06,"SIM_61"
0.0425145649445731,18.27,"SIM_61"
0.0421723443733112,18.48,"SIM_61"
0.0430274469972362,18.69,"SIM_61"
0.0421532687503375,18.9,"SIM_61"
0.042946357108502,19.11,"SIM_61"
0.0425985037923899,19.32,"SIM_61"
0.0437580237977246,19.53,"SIM_61"
0.0438343816658641,19.74,"SIM_61"
0.0444507227901848,19.95,"SIM_61"
0.0445993294654974,20.16,"SIM_61"
0.0438467924409619,20.37,"SIM_61"
0.0436518611894322,20.58,"SIM_61"
0.0437265153713324,20.79,"SIM_61"
0.0431894222307843,21,"SIM_61"
