"MSD","taus","experiment"
0.0042024497237204,0.21,"SIM_74"
0.00579641294473744,0.42,"SIM_74"
0.00759702797860097,0.63,"SIM_74"
0.00895946140169459,0.84,"SIM_74"
0.0107122242121525,1.05,"SIM_74"
0.0127659329004686,1.26,"SIM_74"
0.014331613624183,1.47,"SIM_74"
0.0165534650336565,1.68,"SIM_74"
0.0183331555251806,1.89,"SIM_74"
0.020097308437853,2.1,"SIM_74"
0.02186957029473,2.31,"SIM_74"
0.0237638324705091,2.52,"SIM_74"
0.0257255026272623,2.73,"SIM_74"
0.0270707396358675,2.94,"SIM_74"
0.0283706858868913,3.15,"SIM_74"
0.0290823462983015,3.36,"SIM_74"
0.0301897160827811,3.57,"SIM_74"
0.0316723927245668,3.78,"SIM_74"
0.0321706310688332,3.99,"SIM_74"
0.0327811644455704,4.2,"SIM_74"
0.0330741194059179,4.41,"SIM_74"
0.0331422687431743,4.62,"SIM_74"
0.033631089385579,4.83,"SIM_74"
0.0336068340058083,5.04,"SIM_74"
0.0336645110254669,5.25,"SIM_74"
0.0344785377005875,5.46,"SIM_74"
0.0353500389011034,5.67,"SIM_74"
0.036072986297204,5.88,"SIM_74"
0.0366946159070575,6.09,"SIM_74"
0.0379998034547634,6.3,"SIM_74"
0.0388980703180757,6.51,"SIM_74"
0.0401711150231164,6.72,"SIM_74"
0.0422541565911463,6.93,"SIM_74"
0.0441289737354014,7.14,"SIM_74"
0.0464421992728053,7.35,"SIM_74"
0.0477212725420127,7.56,"SIM_74"
0.0503098451763654,7.77,"SIM_74"
0.0520159057502591,7.98,"SIM_74"
0.0538409422323979,8.19,"SIM_74"
0.055094537804297,8.4,"SIM_74"
0.0568154366687982,8.61,"SIM_74"
0.0584876322010678,8.82,"SIM_74"
0.0592341058202585,9.03,"SIM_74"
0.0598000897936286,9.24,"SIM_74"
0.0598282546071227,9.45,"SIM_74"
0.0611666664756031,9.66,"SIM_74"
0.061172258488844,9.87,"SIM_74"
0.061904333957577,10.08,"SIM_74"
0.062253171482943,10.29,"SIM_74"
0.062825349642462,10.5,"SIM_74"
0.0624184417813671,10.71,"SIM_74"
0.0625452334346356,10.92,"SIM_74"
0.0632138041662667,11.13,"SIM_74"
0.0638761157582507,11.34,"SIM_74"
0.0638256458373936,11.55,"SIM_74"
0.0641019323659637,11.76,"SIM_74"
0.0646095306546862,11.97,"SIM_74"
0.065090617113196,12.18,"SIM_74"
0.0660429102404441,12.39,"SIM_74"
0.0674958096461494,12.6,"SIM_74"
0.0684690036829734,12.81,"SIM_74"
0.0705067931794041,13.02,"SIM_74"
0.0727737101970296,13.23,"SIM_74"
0.0755698980176995,13.44,"SIM_74"
0.0778951449844421,13.65,"SIM_74"
0.0796854038427936,13.86,"SIM_74"
0.080966136175504,14.07,"SIM_74"
0.0816775246353653,14.28,"SIM_74"
0.0827871342192566,14.49,"SIM_74"
0.0838662624459235,14.7,"SIM_74"
0.0852298799972854,14.91,"SIM_74"
0.0853214199901467,15.12,"SIM_74"
0.0853201847105837,15.33,"SIM_74"
0.0853062913378396,15.54,"SIM_74"
0.085776706465128,15.75,"SIM_74"
0.0852354831162253,15.96,"SIM_74"
0.0850438070632698,16.17,"SIM_74"
0.0848359296673993,16.38,"SIM_74"
0.0839864575692383,16.59,"SIM_74"
0.0842181616448578,16.8,"SIM_74"
0.0832233819744177,17.01,"SIM_74"
0.0830575789583877,17.22,"SIM_74"
0.08081934812841,17.43,"SIM_74"
0.0809064252090771,17.64,"SIM_74"
0.08023871172757,17.85,"SIM_74"
0.0816327586253452,18.06,"SIM_74"
0.0815424323587402,18.27,"SIM_74"
0.0824189400410069,18.48,"SIM_74"
0.0842789408782832,18.69,"SIM_74"
0.0848194287222116,18.9,"SIM_74"
0.0856711563408494,19.11,"SIM_74"
0.0863791192847518,19.32,"SIM_74"
0.0866034595126842,19.53,"SIM_74"
0.0872327226552772,19.74,"SIM_74"
0.0872666756802206,19.95,"SIM_74"
0.0880047927908564,20.16,"SIM_74"
0.088839612345072,20.37,"SIM_74"
0.0898461770876579,20.58,"SIM_74"
0.0899925915467214,20.79,"SIM_74"
0.0906350071392576,21,"SIM_74"
