"MSD","taus","experiment"
0.00804792994581631,0.21,"SIM_36"
0.0107473939754682,0.42,"SIM_36"
0.0147279830901547,0.63,"SIM_36"
0.0168448368839018,0.84,"SIM_36"
0.0185443923833222,1.05,"SIM_36"
0.019768855642255,1.26,"SIM_36"
0.021169268396931,1.47,"SIM_36"
0.022520932042724,1.68,"SIM_36"
0.0234534843390046,1.89,"SIM_36"
0.0255153374318676,2.1,"SIM_36"
0.0259993807453145,2.31,"SIM_36"
0.0273382570342433,2.52,"SIM_36"
0.028297890936181,2.73,"SIM_36"
0.0280676037193838,2.94,"SIM_36"
0.0290755734782755,3.15,"SIM_36"
0.0300751146286602,3.36,"SIM_36"
0.0319617908934943,3.57,"SIM_36"
0.0337574270579099,3.78,"SIM_36"
0.0354005950358348,3.99,"SIM_36"
0.0359891746092501,4.2,"SIM_36"
0.0367636966066726,4.41,"SIM_36"
0.0357607284728275,4.62,"SIM_36"
0.0355482552068971,4.83,"SIM_36"
0.0372427839732197,5.04,"SIM_36"
0.0379995030596409,5.25,"SIM_36"
0.0389766316963245,5.46,"SIM_36"
0.0392549305677662,5.67,"SIM_36"
0.0404498433216151,5.88,"SIM_36"
0.039919114695639,6.09,"SIM_36"
0.0401384043935966,6.3,"SIM_36"
0.039740617102426,6.51,"SIM_36"
0.0390327851141817,6.72,"SIM_36"
0.0397644792548493,6.93,"SIM_36"
0.0390762220267352,7.14,"SIM_36"
0.0392597061981531,7.35,"SIM_36"
0.0393028785783502,7.56,"SIM_36"
0.0388090496503053,7.77,"SIM_36"
0.0374599367664021,7.98,"SIM_36"
0.0367835608484204,8.19,"SIM_36"
0.0359056369945891,8.4,"SIM_36"
0.0329598515335127,8.61,"SIM_36"
0.0325986947454888,8.82,"SIM_36"
0.0310862659409737,9.03,"SIM_36"
0.0312338593120252,9.24,"SIM_36"
0.0307291399546631,9.45,"SIM_36"
0.0312722250678564,9.66,"SIM_36"
0.0319343381301245,9.87,"SIM_36"
0.0326524854763849,10.08,"SIM_36"
0.0324341734241311,10.29,"SIM_36"
0.0336580420223705,10.5,"SIM_36"
0.0335713318968681,10.71,"SIM_36"
0.0338435546030026,10.92,"SIM_36"
0.0337376334653471,11.13,"SIM_36"
0.0330057235603914,11.34,"SIM_36"
0.0323308089163663,11.55,"SIM_36"
0.0320363668267573,11.76,"SIM_36"
0.0304531308242967,11.97,"SIM_36"
0.0304685321437633,12.18,"SIM_36"
0.0302577856473639,12.39,"SIM_36"
0.0309056409316344,12.6,"SIM_36"
0.0304327251809215,12.81,"SIM_36"
0.0312609174854943,13.02,"SIM_36"
0.029485732287128,13.23,"SIM_36"
0.0301478118949024,13.44,"SIM_36"
0.0296197735063308,13.65,"SIM_36"
0.0293854062427016,13.86,"SIM_36"
0.0288499395071647,14.07,"SIM_36"
0.0292039764660875,14.28,"SIM_36"
0.0292335155795392,14.49,"SIM_36"
0.0291795364347294,14.7,"SIM_36"
0.0301660689259827,14.91,"SIM_36"
0.032220587521244,15.12,"SIM_36"
0.0329693461239229,15.33,"SIM_36"
0.0339330476119965,15.54,"SIM_36"
0.0328467465679937,15.75,"SIM_36"
0.0342100662642083,15.96,"SIM_36"
0.0346003956528564,16.17,"SIM_36"
0.0348460537649112,16.38,"SIM_36"
0.0346902729490969,16.59,"SIM_36"
0.0335935350928215,16.8,"SIM_36"
0.0339708487995907,17.01,"SIM_36"
0.0339256656424114,17.22,"SIM_36"
0.0331914890547803,17.43,"SIM_36"
0.031081844762297,17.64,"SIM_36"
0.0315390404534315,17.85,"SIM_36"
0.0315932658782095,18.06,"SIM_36"
0.0331765022866132,18.27,"SIM_36"
0.0352279454746571,18.48,"SIM_36"
0.0358838251605723,18.69,"SIM_36"
0.0365701571944843,18.9,"SIM_36"
0.0372926717998735,19.11,"SIM_36"
0.0374963131163954,19.32,"SIM_36"
0.0373049267416857,19.53,"SIM_36"
0.0381582324549663,19.74,"SIM_36"
0.0382741302741193,19.95,"SIM_36"
0.0403380913421548,20.16,"SIM_36"
0.0420527869920751,20.37,"SIM_36"
0.0425110363908758,20.58,"SIM_36"
0.0434851270189648,20.79,"SIM_36"
0.0429540305610011,21,"SIM_36"
