"MSD","taus","experiment"
0.00820632497948277,0.21,"SIM_938"
0.0108195585772252,0.42,"SIM_938"
0.0127013666203361,0.63,"SIM_938"
0.013334528770274,0.84,"SIM_938"
0.0150821932143743,1.05,"SIM_938"
0.0157987351217712,1.26,"SIM_938"
0.0167217733739417,1.47,"SIM_938"
0.0175745456968581,1.68,"SIM_938"
0.0178677119863548,1.89,"SIM_938"
0.0189244794134772,2.1,"SIM_938"
0.0203503237732972,2.31,"SIM_938"
0.0205963552098033,2.52,"SIM_938"
0.0220206665730318,2.73,"SIM_938"
0.0219715794589235,2.94,"SIM_938"
0.0222551777427482,3.15,"SIM_938"
0.0236327249708559,3.36,"SIM_938"
0.0266586436987752,3.57,"SIM_938"
0.0276288180766489,3.78,"SIM_938"
0.0285602472489326,3.99,"SIM_938"
0.0300446081469502,4.2,"SIM_938"
0.0311011520386399,4.41,"SIM_938"
0.0326809791161616,4.62,"SIM_938"
0.0318337275504644,4.83,"SIM_938"
0.0329110560685137,5.04,"SIM_938"
0.0334804888523396,5.25,"SIM_938"
0.0353364940931009,5.46,"SIM_938"
0.0365968269100632,5.67,"SIM_938"
0.0376219721477377,5.88,"SIM_938"
0.0381169228475161,6.09,"SIM_938"
0.038348317632354,6.3,"SIM_938"
0.0402725071714316,6.51,"SIM_938"
0.0416818950887509,6.72,"SIM_938"
0.041949469522891,6.93,"SIM_938"
0.0437798269405637,7.14,"SIM_938"
0.0446306410469031,7.35,"SIM_938"
0.0472084005312532,7.56,"SIM_938"
0.0467376602616511,7.77,"SIM_938"
0.0482008356233292,7.98,"SIM_938"
0.0486180269834998,8.19,"SIM_938"
0.0507034237996046,8.4,"SIM_938"
0.0513139950383618,8.61,"SIM_938"
0.0523102468388396,8.82,"SIM_938"
0.0538733944789815,9.03,"SIM_938"
0.0551143840823017,9.24,"SIM_938"
0.0557350069590815,9.45,"SIM_938"
0.0566979893949013,9.66,"SIM_938"
0.0578902005108378,9.87,"SIM_938"
0.0582347453868886,10.08,"SIM_938"
0.0588684525179923,10.29,"SIM_938"
0.0610769683036764,10.5,"SIM_938"
0.0611010821568872,10.71,"SIM_938"
0.0618442958907174,10.92,"SIM_938"
0.0601020797538228,11.13,"SIM_938"
0.0606979890721627,11.34,"SIM_938"
0.0620023310506268,11.55,"SIM_938"
0.0620319364165475,11.76,"SIM_938"
0.0626432449013624,11.97,"SIM_938"
0.0635206153689655,12.18,"SIM_938"
0.0659903287903963,12.39,"SIM_938"
0.066700260547654,12.6,"SIM_938"
0.0679512017689458,12.81,"SIM_938"
0.068182840339853,13.02,"SIM_938"
0.0687806316509107,13.23,"SIM_938"
0.0707573929845599,13.44,"SIM_938"
0.0713795935756168,13.65,"SIM_938"
0.0725809070679071,13.86,"SIM_938"
0.0732887147608004,14.07,"SIM_938"
0.0738648163883214,14.28,"SIM_938"
0.0738966895897853,14.49,"SIM_938"
0.0750889567824568,14.7,"SIM_938"
0.0769324556172221,14.91,"SIM_938"
0.077834957793173,15.12,"SIM_938"
0.0805936420172569,15.33,"SIM_938"
0.0810767557325294,15.54,"SIM_938"
0.0835012239205112,15.75,"SIM_938"
0.0839106502186318,15.96,"SIM_938"
0.0846309911877228,16.17,"SIM_938"
0.0850791873574049,16.38,"SIM_938"
0.0855813449322177,16.59,"SIM_938"
0.0871532270550255,16.8,"SIM_938"
0.0873257638609137,17.01,"SIM_938"
0.0880249144074836,17.22,"SIM_938"
0.0883164165530161,17.43,"SIM_938"
0.088802665291464,17.64,"SIM_938"
0.0898281557657237,17.85,"SIM_938"
0.089367867577433,18.06,"SIM_938"
0.0909595065846722,18.27,"SIM_938"
0.0897304416336116,18.48,"SIM_938"
0.0911142480286633,18.69,"SIM_938"
0.0908267636154571,18.9,"SIM_938"
0.0901076645445216,19.11,"SIM_938"
0.0878908319333792,19.32,"SIM_938"
0.0861697566273163,19.53,"SIM_938"
0.0840896444524549,19.74,"SIM_938"
0.0826287159367043,19.95,"SIM_938"
0.083449893798999,20.16,"SIM_938"
0.081055203374334,20.37,"SIM_938"
0.0803136025577448,20.58,"SIM_938"
0.0776791613288332,20.79,"SIM_938"
0.0778059435360674,21,"SIM_938"
