"MSD","taus","experiment"
0.00803770067401594,0.21,"SIM_5"
0.0102032497989054,0.42,"SIM_5"
0.0118517024498089,0.63,"SIM_5"
0.0137626351216973,0.84,"SIM_5"
0.0144190682832804,1.05,"SIM_5"
0.0163194268426948,1.26,"SIM_5"
0.0168339278204485,1.47,"SIM_5"
0.0172444072813499,1.68,"SIM_5"
0.0184366512346866,1.89,"SIM_5"
0.0185570183392876,2.1,"SIM_5"
0.0184350922998673,2.31,"SIM_5"
0.0187346123078762,2.52,"SIM_5"
0.0193298199907869,2.73,"SIM_5"
0.0201290220539033,2.94,"SIM_5"
0.0210504675973851,3.15,"SIM_5"
0.0216005614196191,3.36,"SIM_5"
0.0225369467667303,3.57,"SIM_5"
0.0211675128122574,3.78,"SIM_5"
0.0221568295582832,3.99,"SIM_5"
0.022268115085211,4.2,"SIM_5"
0.0220783986191835,4.41,"SIM_5"
0.0236984958443408,4.62,"SIM_5"
0.0248622328228521,4.83,"SIM_5"
0.0259019617868314,5.04,"SIM_5"
0.0276769013495554,5.25,"SIM_5"
0.0277383755121999,5.46,"SIM_5"
0.0283663513393977,5.67,"SIM_5"
0.0298695494291833,5.88,"SIM_5"
0.0299255441310613,6.09,"SIM_5"
0.0303707881943397,6.3,"SIM_5"
0.0312588290673229,6.51,"SIM_5"
0.0319518028704796,6.72,"SIM_5"
0.032946241740677,6.93,"SIM_5"
0.0327472639314361,7.14,"SIM_5"
0.0344452465403849,7.35,"SIM_5"
0.0354877425883934,7.56,"SIM_5"
0.0368839786766849,7.77,"SIM_5"
0.0380621940106171,7.98,"SIM_5"
0.0367253617938904,8.19,"SIM_5"
0.0392912710111725,8.4,"SIM_5"
0.0398583720213737,8.61,"SIM_5"
0.0407040156828214,8.82,"SIM_5"
0.0424490516685264,9.03,"SIM_5"
0.0439721263574851,9.24,"SIM_5"
0.0450876084376294,9.45,"SIM_5"
0.0455662339816939,9.66,"SIM_5"
0.0462312829315476,9.87,"SIM_5"
0.0467970406429572,10.08,"SIM_5"
0.0482883978723799,10.29,"SIM_5"
0.0496191632845311,10.5,"SIM_5"
0.0495918219116535,10.71,"SIM_5"
0.0496048302941619,10.92,"SIM_5"
0.0499649671879845,11.13,"SIM_5"
0.0499891668005506,11.34,"SIM_5"
0.0513879222092307,11.55,"SIM_5"
0.0524355940596379,11.76,"SIM_5"
0.0521001660285406,11.97,"SIM_5"
0.0535533790009393,12.18,"SIM_5"
0.0534964990247953,12.39,"SIM_5"
0.0545108691025718,12.6,"SIM_5"
0.0553953560071199,12.81,"SIM_5"
0.056181110232332,13.02,"SIM_5"
0.0574224502612765,13.23,"SIM_5"
0.0583467135136202,13.44,"SIM_5"
0.0585808792910711,13.65,"SIM_5"
0.0575690076416716,13.86,"SIM_5"
0.0577587418731604,14.07,"SIM_5"
0.0577466521867551,14.28,"SIM_5"
0.059173832215285,14.49,"SIM_5"
0.0602797643544125,14.7,"SIM_5"
0.0620815510361048,14.91,"SIM_5"
0.0630517042376084,15.12,"SIM_5"
0.0638670373853964,15.33,"SIM_5"
0.0652355477346381,15.54,"SIM_5"
0.0652731220596312,15.75,"SIM_5"
0.0662833400641998,15.96,"SIM_5"
0.0663347992099643,16.17,"SIM_5"
0.0664067517203895,16.38,"SIM_5"
0.0678329757698282,16.59,"SIM_5"
0.066346670360577,16.8,"SIM_5"
0.0644733416685465,17.01,"SIM_5"
0.0648561495434812,17.22,"SIM_5"
0.0653324367374201,17.43,"SIM_5"
0.0659341813263664,17.64,"SIM_5"
0.0667956900854148,17.85,"SIM_5"
0.0643471115412039,18.06,"SIM_5"
0.0631065994695925,18.27,"SIM_5"
0.0621439918256464,18.48,"SIM_5"
0.0618998722002413,18.69,"SIM_5"
0.0616737112401092,18.9,"SIM_5"
0.0613571803008587,19.11,"SIM_5"
0.0626948346744418,19.32,"SIM_5"
0.0618936234138646,19.53,"SIM_5"
0.0605521154630882,19.74,"SIM_5"
0.0615552984842141,19.95,"SIM_5"
0.060952727596388,20.16,"SIM_5"
0.0622712609575141,20.37,"SIM_5"
0.0608377773406224,20.58,"SIM_5"
0.0601224573074457,20.79,"SIM_5"
0.0614161240179822,21,"SIM_5"
