"MSD","taus","experiment"
0.00238930520607256,0.21,"SIM_14"
0.00386279656804132,0.42,"SIM_14"
0.0048281272040024,0.63,"SIM_14"
0.00584251606657111,0.84,"SIM_14"
0.00656283182913909,1.05,"SIM_14"
0.00728567084364919,1.26,"SIM_14"
0.00786065638969819,1.47,"SIM_14"
0.00850219986556731,1.68,"SIM_14"
0.00940874294473237,1.89,"SIM_14"
0.00998343986215003,2.1,"SIM_14"
0.0105899057110677,2.31,"SIM_14"
0.0109580088949802,2.52,"SIM_14"
0.0112347482349758,2.73,"SIM_14"
0.0116251993947016,2.94,"SIM_14"
0.0120842803823731,3.15,"SIM_14"
0.0131074745170827,3.36,"SIM_14"
0.0137460976977479,3.57,"SIM_14"
0.0144827617959321,3.78,"SIM_14"
0.0152074085440104,3.99,"SIM_14"
0.0159640815785695,4.2,"SIM_14"
0.0168650925514112,4.41,"SIM_14"
0.0174028076483377,4.62,"SIM_14"
0.0181144603220178,4.83,"SIM_14"
0.0189472998767435,5.04,"SIM_14"
0.0195042306171116,5.25,"SIM_14"
0.0200104985783163,5.46,"SIM_14"
0.020625317086749,5.67,"SIM_14"
0.0207319661378425,5.88,"SIM_14"
0.020825509583033,6.09,"SIM_14"
0.0209231528595319,6.3,"SIM_14"
0.020563002540937,6.51,"SIM_14"
0.0206169778157903,6.72,"SIM_14"
0.0209977800462843,6.93,"SIM_14"
0.0214718830503981,7.14,"SIM_14"
0.022310726914832,7.35,"SIM_14"
0.0228646785516594,7.56,"SIM_14"
0.0233521401206069,7.77,"SIM_14"
0.0238093683460959,7.98,"SIM_14"
0.024459985503525,8.19,"SIM_14"
0.0249713697476051,8.4,"SIM_14"
0.0260628356801088,8.61,"SIM_14"
0.0273073582911199,8.82,"SIM_14"
0.0280517658161585,9.03,"SIM_14"
0.0284333710582047,9.24,"SIM_14"
0.0285662673879822,9.45,"SIM_14"
0.0290024870207353,9.66,"SIM_14"
0.0297366999288948,9.87,"SIM_14"
0.0304592033571392,10.08,"SIM_14"
0.0313544046780566,10.29,"SIM_14"
0.0320447085617995,10.5,"SIM_14"
0.0325173751494711,10.71,"SIM_14"
0.0328458210408599,10.92,"SIM_14"
0.0332802588325908,11.13,"SIM_14"
0.0337934259402776,11.34,"SIM_14"
0.0345179262724768,11.55,"SIM_14"
0.0354153784697676,11.76,"SIM_14"
0.0358054032144453,11.97,"SIM_14"
0.0360479980966867,12.18,"SIM_14"
0.0364775507620974,12.39,"SIM_14"
0.0364714501750803,12.6,"SIM_14"
0.0368722847367473,12.81,"SIM_14"
0.0372486599798239,13.02,"SIM_14"
0.0379499341948321,13.23,"SIM_14"
0.0383538592117258,13.44,"SIM_14"
0.0390088096600016,13.65,"SIM_14"
0.0395691925319651,13.86,"SIM_14"
0.0398741705803863,14.07,"SIM_14"
0.0400387293411622,14.28,"SIM_14"
0.0405545330336867,14.49,"SIM_14"
0.0409187778745449,14.7,"SIM_14"
0.0412988090797042,14.91,"SIM_14"
0.0414753976467176,15.12,"SIM_14"
0.0415347185482253,15.33,"SIM_14"
0.0421630685873586,15.54,"SIM_14"
0.0424104420863856,15.75,"SIM_14"
0.0431215037857838,15.96,"SIM_14"
0.0439406556963351,16.17,"SIM_14"
0.04487384969049,16.38,"SIM_14"
0.0458247762512569,16.59,"SIM_14"
0.0458167832070282,16.8,"SIM_14"
0.046170721550634,17.01,"SIM_14"
0.0460279855437632,17.22,"SIM_14"
0.0461087724634187,17.43,"SIM_14"
0.0468655605185124,17.64,"SIM_14"
0.0466483349163837,17.85,"SIM_14"
0.0468288069200303,18.06,"SIM_14"
0.0471116577637687,18.27,"SIM_14"
0.0469569059257802,18.48,"SIM_14"
0.0472201928291054,18.69,"SIM_14"
0.0466525238778267,18.9,"SIM_14"
0.0463717143490462,19.11,"SIM_14"
0.045539799131941,19.32,"SIM_14"
0.0451220483396524,19.53,"SIM_14"
0.0450473032946182,19.74,"SIM_14"
0.0447239387597142,19.95,"SIM_14"
0.0452377356602251,20.16,"SIM_14"
0.0444159835822522,20.37,"SIM_14"
0.0434013475800144,20.58,"SIM_14"
0.0432784131704245,20.79,"SIM_14"
0.0424771465060649,21,"SIM_14"
