,MSD,taus,experiment
1,0.00746364824120603,0.21,191205_INO1dopi1_Plus_01.csv
2,0.012846803030303,0.42,191205_INO1dopi1_Plus_01.csv
3,0.0169769035532995,0.63,191205_INO1dopi1_Plus_01.csv
4,0.0202740255102041,0.84,191205_INO1dopi1_Plus_01.csv
5,0.0229812666666667,1.05,191205_INO1dopi1_Plus_01.csv
6,0.025102675257732,1.26,191205_INO1dopi1_Plus_01.csv
7,0.0260387150259067,1.47,191205_INO1dopi1_Plus_01.csv
8,0.02760925,1.68,191205_INO1dopi1_Plus_01.csv
9,0.0280579633507853,1.89,191205_INO1dopi1_Plus_01.csv
10,0.0286554684210526,2.1,191205_INO1dopi1_Plus_01.csv
11,0.0298613650793651,2.31,191205_INO1dopi1_Plus_01.csv
12,0.0305467606382979,2.52,191205_INO1dopi1_Plus_01.csv
13,0.0311683368983957,2.73,191205_INO1dopi1_Plus_01.csv
14,0.0331999301075269,2.94,191205_INO1dopi1_Plus_01.csv
15,0.0349069081081081,3.15,191205_INO1dopi1_Plus_01.csv
16,0.0368767989130435,3.36,191205_INO1dopi1_Plus_01.csv
17,0.0388301256830601,3.57,191205_INO1dopi1_Plus_01.csv
18,0.0402083241758242,3.78,191205_INO1dopi1_Plus_01.csv
19,0.0407982486187845,3.99,191205_INO1dopi1_Plus_01.csv
20,0.0407528833333333,4.2,191205_INO1dopi1_Plus_01.csv
21,0.0420703184357542,4.41,191205_INO1dopi1_Plus_01.csv
22,0.0427376966292135,4.62,191205_INO1dopi1_Plus_01.csv
23,0.0450370225988701,4.83,191205_INO1dopi1_Plus_01.csv
24,0.0461135681818182,5.04,191205_INO1dopi1_Plus_01.csv
25,0.0481001828571429,5.25,191205_INO1dopi1_Plus_01.csv
26,0.0498141896551724,5.46,191205_INO1dopi1_Plus_01.csv
27,0.0508252716763006,5.67,191205_INO1dopi1_Plus_01.csv
28,0.0526213837209302,5.88,191205_INO1dopi1_Plus_01.csv
29,0.0541715906432749,6.09,191205_INO1dopi1_Plus_01.csv
30,0.0556258,6.3,191205_INO1dopi1_Plus_01.csv
31,0.0569983905325444,6.51,191205_INO1dopi1_Plus_01.csv
32,0.0577711964285714,6.72,191205_INO1dopi1_Plus_01.csv
33,0.0598583173652695,6.93,191205_INO1dopi1_Plus_01.csv
34,0.0610183012048193,7.14,191205_INO1dopi1_Plus_01.csv
35,0.0623225939393939,7.35,191205_INO1dopi1_Plus_01.csv
36,0.0640538048780488,7.56,191205_INO1dopi1_Plus_01.csv
37,0.0672042760736196,7.77,191205_INO1dopi1_Plus_01.csv
38,0.0693447592592593,7.98,191205_INO1dopi1_Plus_01.csv
39,0.0699473664596273,8.19,191205_INO1dopi1_Plus_01.csv
40,0.07098298125,8.4,191205_INO1dopi1_Plus_01.csv
41,0.0707514528301887,8.61,191205_INO1dopi1_Plus_01.csv
42,0.0702132088607595,8.82,191205_INO1dopi1_Plus_01.csv
43,0.070973796178344,9.03,191205_INO1dopi1_Plus_01.csv
44,0.0723425769230769,9.24,191205_INO1dopi1_Plus_01.csv
45,0.0734145419354839,9.45,191205_INO1dopi1_Plus_01.csv
46,0.0746567402597403,9.66,191205_INO1dopi1_Plus_01.csv
47,0.0756438496732026,9.87,191205_INO1dopi1_Plus_01.csv
48,0.0773028486842105,10.08,191205_INO1dopi1_Plus_01.csv
49,0.0795041059602649,10.29,191205_INO1dopi1_Plus_01.csv
50,0.0817996066666667,10.5,191205_INO1dopi1_Plus_01.csv
51,0.0832946040268456,10.71,191205_INO1dopi1_Plus_01.csv
52,0.0844095945945946,10.92,191205_INO1dopi1_Plus_01.csv
53,0.0861154693877551,11.13,191205_INO1dopi1_Plus_01.csv
54,0.0875146575342466,11.34,191205_INO1dopi1_Plus_01.csv
55,0.0895951517241379,11.55,191205_INO1dopi1_Plus_01.csv
56,0.0904177777777778,11.76,191205_INO1dopi1_Plus_01.csv
57,0.0921656573426573,11.97,191205_INO1dopi1_Plus_01.csv
58,0.0944221549295775,12.18,191205_INO1dopi1_Plus_01.csv
59,0.0977378156028369,12.39,191205_INO1dopi1_Plus_01.csv
60,0.101715542857143,12.6,191205_INO1dopi1_Plus_01.csv
61,0.104975834532374,12.81,191205_INO1dopi1_Plus_01.csv
62,0.107196594202899,13.02,191205_INO1dopi1_Plus_01.csv
63,0.109244496350365,13.23,191205_INO1dopi1_Plus_01.csv
64,0.109930617647059,13.44,191205_INO1dopi1_Plus_01.csv
65,0.110082074074074,13.65,191205_INO1dopi1_Plus_01.csv
66,0.111602820895522,13.86,191205_INO1dopi1_Plus_01.csv
67,0.114605586466165,14.07,191205_INO1dopi1_Plus_01.csv
68,0.118082143939394,14.28,191205_INO1dopi1_Plus_01.csv
69,0.120419992366412,14.49,191205_INO1dopi1_Plus_01.csv
70,0.123422853846154,14.7,191205_INO1dopi1_Plus_01.csv
71,0.126872224806202,14.91,191205_INO1dopi1_Plus_01.csv
72,0.1295120390625,15.12,191205_INO1dopi1_Plus_01.csv
73,0.132931598425197,15.33,191205_INO1dopi1_Plus_01.csv
74,0.135478174603175,15.54,191205_INO1dopi1_Plus_01.csv
75,0.136970936,15.75,191205_INO1dopi1_Plus_01.csv
