V1,MSD,taus,experiment
78,0.0370413032786885,16.38,190306_QuickCap_U3alone_MinusH_03.csv
79,0.0378428016528926,16.59,190306_QuickCap_U3alone_MinusH_03.csv
80,0.0382384916666667,16.8,190306_QuickCap_U3alone_MinusH_03.csv
81,0.039532462184874,17.01,190306_QuickCap_U3alone_MinusH_03.csv
82,0.0403979491525424,17.22,190306_QuickCap_U3alone_MinusH_03.csv
83,0.0418385384615385,17.43,190306_QuickCap_U3alone_MinusH_03.csv
84,0.0410229051724138,17.64,190306_QuickCap_U3alone_MinusH_03.csv
85,0.0406886086956522,17.85,190306_QuickCap_U3alone_MinusH_03.csv
86,0.0405142719298246,18.06,190306_QuickCap_U3alone_MinusH_03.csv
87,0.0401740088495575,18.27,190306_QuickCap_U3alone_MinusH_03.csv
88,0.0414467678571429,18.48,190306_QuickCap_U3alone_MinusH_03.csv
89,0.0419782612612613,18.69,190306_QuickCap_U3alone_MinusH_03.csv
90,0.0431301,18.9,190306_QuickCap_U3alone_MinusH_03.csv
91,0.0440530917431193,19.11,190306_QuickCap_U3alone_MinusH_03.csv
92,0.0445582314814815,19.32,190306_QuickCap_U3alone_MinusH_03.csv
93,0.0449389813084112,19.53,190306_QuickCap_U3alone_MinusH_03.csv
94,0.0450577264150943,19.74,190306_QuickCap_U3alone_MinusH_03.csv
95,0.0455861904761905,19.95,190306_QuickCap_U3alone_MinusH_03.csv
96,0.0452296442307692,20.16,190306_QuickCap_U3alone_MinusH_03.csv
97,0.0471776601941748,20.37,190306_QuickCap_U3alone_MinusH_03.csv
98,0.0481660882352941,20.58,190306_QuickCap_U3alone_MinusH_03.csv
99,0.0493891287128713,20.79,190306_QuickCap_U3alone_MinusH_03.csv
100,0.04983395,21,190306_QuickCap_U3alone_MinusH_03.csv
1,0.00851019095477387,0.21,190306_QuickCap_U3alone_MinusH_04.csv
2,0.0105725404040404,0.42,190306_QuickCap_U3alone_MinusH_04.csv
3,0.0135112741116751,0.63,190306_QuickCap_U3alone_MinusH_04.csv
4,0.0153701173469388,0.84,190306_QuickCap_U3alone_MinusH_04.csv
5,0.0176131230769231,1.05,190306_QuickCap_U3alone_MinusH_04.csv
6,0.0185708505154639,1.26,190306_QuickCap_U3alone_MinusH_04.csv
7,0.0195825284974093,1.47,190306_QuickCap_U3alone_MinusH_04.csv
8,0.0218516822916667,1.68,190306_QuickCap_U3alone_MinusH_04.csv
9,0.0225102617801047,1.89,190306_QuickCap_U3alone_MinusH_04.csv
10,0.0231237052631579,2.1,190306_QuickCap_U3alone_MinusH_04.csv
11,0.0237973703703704,2.31,190306_QuickCap_U3alone_MinusH_04.csv
12,0.0250208617021277,2.52,190306_QuickCap_U3alone_MinusH_04.csv
13,0.0248545080213904,2.73,190306_QuickCap_U3alone_MinusH_04.csv
14,0.025639752688172,2.94,190306_QuickCap_U3alone_MinusH_04.csv
15,0.0271045189189189,3.15,190306_QuickCap_U3alone_MinusH_04.csv
16,0.0290986141304348,3.36,190306_QuickCap_U3alone_MinusH_04.csv
17,0.029916868852459,3.57,190306_QuickCap_U3alone_MinusH_04.csv
18,0.0311638296703297,3.78,190306_QuickCap_U3alone_MinusH_04.csv
19,0.0313838232044199,3.99,190306_QuickCap_U3alone_MinusH_04.csv
20,0.0310390222222222,4.2,190306_QuickCap_U3alone_MinusH_04.csv
21,0.0303120782122905,4.41,190306_QuickCap_U3alone_MinusH_04.csv
22,0.030074606741573,4.62,190306_QuickCap_U3alone_MinusH_04.csv
23,0.0301102598870057,4.83,190306_QuickCap_U3alone_MinusH_04.csv
24,0.0299452215909091,5.04,190306_QuickCap_U3alone_MinusH_04.csv
25,0.0305797771428571,5.25,190306_QuickCap_U3alone_MinusH_04.csv
26,0.0302890459770115,5.46,190306_QuickCap_U3alone_MinusH_04.csv
27,0.0297521387283237,5.67,190306_QuickCap_U3alone_MinusH_04.csv
