,MSD,taus,experiment
1,0.00278806793238951,0.21,SIM_1
2,0.00409827092290932,0.42,SIM_1
3,0.00528422966143063,0.63,SIM_1
4,0.00701297404710275,0.84,SIM_1
5,0.00827483537988946,1.05,SIM_1
6,0.00988910709096577,1.26,SIM_1
7,0.0111280630719839,1.47,SIM_1
8,0.0122604418829411,1.68,SIM_1
9,0.0133180099026868,1.89,SIM_1
10,0.0138025305821822,2.1,SIM_1
11,0.0144418289546352,2.31,SIM_1
12,0.014728774943754,2.52,SIM_1
13,0.0149394934199785,2.73,SIM_1
14,0.0157624779119538,2.94,SIM_1
15,0.0165453146189657,3.15,SIM_1
16,0.0171009424859067,3.36,SIM_1
17,0.0179638000135588,3.57,SIM_1
18,0.0191968133078413,3.78,SIM_1
19,0.0200729869259281,3.99,SIM_1
20,0.0204719669273488,4.2,SIM_1
21,0.0210854865705655,4.41,SIM_1
22,0.0217660274126584,4.62,SIM_1
23,0.0219742409976546,4.83,SIM_1
24,0.0226767731394109,5.04,SIM_1
25,0.0227255170168446,5.25,SIM_1
26,0.0229355893893459,5.46,SIM_1
27,0.0236885472687124,5.67,SIM_1
28,0.0234521943536409,5.88,SIM_1
29,0.0242262937208673,6.09,SIM_1
30,0.0251592901366719,6.3,SIM_1
31,0.0260680170755719,6.51,SIM_1
32,0.0268530945290053,6.72,SIM_1
33,0.0276458135851008,6.93,SIM_1
34,0.028394313062368,7.14,SIM_1
35,0.0290228216225839,7.35,SIM_1
36,0.0293559201638679,7.56,SIM_1
37,0.0300504092092591,7.77,SIM_1
38,0.0301625194867041,7.98,SIM_1
39,0.0298513070933173,8.19,SIM_1
40,0.0299593828799539,8.4,SIM_1
41,0.0297893171193629,8.61,SIM_1
42,0.0296270056611881,8.82,SIM_1
43,0.029775098078955,9.03,SIM_1
44,0.0301430452022087,9.24,SIM_1
45,0.0308259287683941,9.45,SIM_1
46,0.0315684459541591,9.66,SIM_1
47,0.0325666314540586,9.87,SIM_1
48,0.0331207900158241,10.08,SIM_1
49,0.0333791474775015,10.29,SIM_1
50,0.0345422861286071,10.5,SIM_1
51,0.0353101451268553,10.71,SIM_1
52,0.0360460195557913,10.92,SIM_1
53,0.0370753789727277,11.13,SIM_1
54,0.0381892918462909,11.34,SIM_1
55,0.0386402554870872,11.55,SIM_1
56,0.0397962861108932,11.76,SIM_1
57,0.0413264078133951,11.97,SIM_1
58,0.0428107275518187,12.18,SIM_1
59,0.0445194746181002,12.39,SIM_1
60,0.0465810532215585,12.6,SIM_1
61,0.0486940114371058,12.81,SIM_1
62,0.0502657674275646,13.02,SIM_1
