,MSD,taus,experiment
1,0.0171664773869347,0.21,191205_INO1dino2_Minus_01.csv
2,0.0272205303030303,0.42,191205_INO1dino2_Minus_01.csv
3,0.0335957360406091,0.63,191205_INO1dino2_Minus_01.csv
4,0.0405333163265306,0.84,191205_INO1dino2_Minus_01.csv
5,0.047274441025641,1.05,191205_INO1dino2_Minus_01.csv
6,0.0502047371134021,1.26,191205_INO1dino2_Minus_01.csv
7,0.0546346269430052,1.47,191205_INO1dino2_Minus_01.csv
8,0.0575462552083333,1.68,191205_INO1dino2_Minus_01.csv
9,0.0608493612565445,1.89,191205_INO1dino2_Minus_01.csv
10,0.0632446526315789,2.1,191205_INO1dino2_Minus_01.csv
11,0.0677301957671958,2.31,191205_INO1dino2_Minus_01.csv
12,0.0707206755319149,2.52,191205_INO1dino2_Minus_01.csv
13,0.0717820962566845,2.73,191205_INO1dino2_Minus_01.csv
14,0.0738061774193548,2.94,191205_INO1dino2_Minus_01.csv
15,0.0768254810810811,3.15,191205_INO1dino2_Minus_01.csv
16,0.0785537173913043,3.36,191205_INO1dino2_Minus_01.csv
17,0.0805612732240437,3.57,191205_INO1dino2_Minus_01.csv
18,0.0827286318681319,3.78,191205_INO1dino2_Minus_01.csv
19,0.0878966574585636,3.99,191205_INO1dino2_Minus_01.csv
20,0.0900237277777778,4.2,191205_INO1dino2_Minus_01.csv
21,0.0919078044692738,4.41,191205_INO1dino2_Minus_01.csv
22,0.0965267528089888,4.62,191205_INO1dino2_Minus_01.csv
23,0.100648225988701,4.83,191205_INO1dino2_Minus_01.csv
24,0.104479221590909,5.04,191205_INO1dino2_Minus_01.csv
25,0.107289297142857,5.25,191205_INO1dino2_Minus_01.csv
26,0.110952534482759,5.46,191205_INO1dino2_Minus_01.csv
27,0.112404283236994,5.67,191205_INO1dino2_Minus_01.csv
28,0.113863418604651,5.88,191205_INO1dino2_Minus_01.csv
29,0.115147725146199,6.09,191205_INO1dino2_Minus_01.csv
30,0.118251123529412,6.3,191205_INO1dino2_Minus_01.csv
31,0.121012763313609,6.51,191205_INO1dino2_Minus_01.csv
32,0.126461041666667,6.72,191205_INO1dino2_Minus_01.csv
33,0.129512443113772,6.93,191205_INO1dino2_Minus_01.csv
34,0.13159306626506,7.14,191205_INO1dino2_Minus_01.csv
35,0.135136042424242,7.35,191205_INO1dino2_Minus_01.csv
36,0.137237030487805,7.56,191205_INO1dino2_Minus_01.csv
37,0.140229950920245,7.77,191205_INO1dino2_Minus_01.csv
38,0.140971839506173,7.98,191205_INO1dino2_Minus_01.csv
39,0.141799596273292,8.19,191205_INO1dino2_Minus_01.csv
40,0.1434569875,8.4,191205_INO1dino2_Minus_01.csv
41,0.143742955974843,8.61,191205_INO1dino2_Minus_01.csv
42,0.143701911392405,8.82,191205_INO1dino2_Minus_01.csv
43,0.14475125477707,9.03,191205_INO1dino2_Minus_01.csv
44,0.147733961538462,9.24,191205_INO1dino2_Minus_01.csv
45,0.150367561290323,9.45,191205_INO1dino2_Minus_01.csv
46,0.151536980519481,9.66,191205_INO1dino2_Minus_01.csv
47,0.151858339869281,9.87,191205_INO1dino2_Minus_01.csv
48,0.152641506578947,10.08,191205_INO1dino2_Minus_01.csv
49,0.154024887417219,10.29,191205_INO1dino2_Minus_01.csv
50,0.156485473333333,10.5,191205_INO1dino2_Minus_01.csv
51,0.158268510067114,10.71,191205_INO1dino2_Minus_01.csv
52,0.157322121621622,10.92,191205_INO1dino2_Minus_01.csv
53,0.156123278911565,11.13,191205_INO1dino2_Minus_01.csv
54,0.155960561643836,11.34,191205_INO1dino2_Minus_01.csv
55,0.156053827586207,11.55,191205_INO1dino2_Minus_01.csv
56,0.154665722222222,11.76,191205_INO1dino2_Minus_01.csv
57,0.157276573426573,11.97,191205_INO1dino2_Minus_01.csv
58,0.159941415492958,12.18,191205_INO1dino2_Minus_01.csv
59,0.163258382978723,12.39,191205_INO1dino2_Minus_01.csv
