,MSD,taus,experiment
1,0.00774512060301508,0.21,181121_QuickCap_H4_PlusH_02.csv
2,0.0120607878787879,0.42,181121_QuickCap_H4_PlusH_02.csv
3,0.0143087411167513,0.63,181121_QuickCap_H4_PlusH_02.csv
4,0.0164577551020408,0.84,181121_QuickCap_H4_PlusH_02.csv
5,0.0185590102564103,1.05,181121_QuickCap_H4_PlusH_02.csv
6,0.0199829484536082,1.26,181121_QuickCap_H4_PlusH_02.csv
7,0.0227341865284974,1.47,181121_QuickCap_H4_PlusH_02.csv
8,0.0243291875,1.68,181121_QuickCap_H4_PlusH_02.csv
9,0.0268778376963351,1.89,181121_QuickCap_H4_PlusH_02.csv
10,0.0284843947368421,2.1,181121_QuickCap_H4_PlusH_02.csv
11,0.0309357566137566,2.31,181121_QuickCap_H4_PlusH_02.csv
12,0.0326775,2.52,181121_QuickCap_H4_PlusH_02.csv
13,0.0345012085561497,2.73,181121_QuickCap_H4_PlusH_02.csv
14,0.0346276182795699,2.94,181121_QuickCap_H4_PlusH_02.csv
15,0.0358069135135135,3.15,181121_QuickCap_H4_PlusH_02.csv
16,0.03688425,3.36,181121_QuickCap_H4_PlusH_02.csv
17,0.0389738087431694,3.57,181121_QuickCap_H4_PlusH_02.csv
18,0.039783967032967,3.78,181121_QuickCap_H4_PlusH_02.csv
19,0.0425479171270718,3.99,181121_QuickCap_H4_PlusH_02.csv
20,0.0426422166666667,4.2,181121_QuickCap_H4_PlusH_02.csv
21,0.0446095363128492,4.41,181121_QuickCap_H4_PlusH_02.csv
22,0.045343393258427,4.62,181121_QuickCap_H4_PlusH_02.csv
23,0.0459733220338983,4.83,181121_QuickCap_H4_PlusH_02.csv
24,0.0464379545454545,5.04,181121_QuickCap_H4_PlusH_02.csv
25,0.0479449314285714,5.25,181121_QuickCap_H4_PlusH_02.csv
26,0.0487449942528736,5.46,181121_QuickCap_H4_PlusH_02.csv
27,0.0497856531791908,5.67,181121_QuickCap_H4_PlusH_02.csv
28,0.0509858662790698,5.88,181121_QuickCap_H4_PlusH_02.csv
29,0.0520223684210526,6.09,181121_QuickCap_H4_PlusH_02.csv
30,0.0525088470588235,6.3,181121_QuickCap_H4_PlusH_02.csv
31,0.0535145562130178,6.51,181121_QuickCap_H4_PlusH_02.csv
32,0.0541585595238095,6.72,181121_QuickCap_H4_PlusH_02.csv
33,0.0551628083832335,6.93,181121_QuickCap_H4_PlusH_02.csv
34,0.0556582469879518,7.14,181121_QuickCap_H4_PlusH_02.csv
35,0.0592680484848485,7.35,181121_QuickCap_H4_PlusH_02.csv
36,0.0605142073170732,7.56,181121_QuickCap_H4_PlusH_02.csv
37,0.062844282208589,7.77,181121_QuickCap_H4_PlusH_02.csv
38,0.063113037037037,7.98,181121_QuickCap_H4_PlusH_02.csv
39,0.0639529068322982,8.19,181121_QuickCap_H4_PlusH_02.csv
40,0.06460000625,8.4,181121_QuickCap_H4_PlusH_02.csv
41,0.0671779937106918,8.61,181121_QuickCap_H4_PlusH_02.csv
42,0.0690974113924051,8.82,181121_QuickCap_H4_PlusH_02.csv
43,0.0706126305732484,9.03,181121_QuickCap_H4_PlusH_02.csv
44,0.0721174487179487,9.24,181121_QuickCap_H4_PlusH_02.csv
45,0.0743229935483871,9.45,181121_QuickCap_H4_PlusH_02.csv
46,0.0761597077922078,9.66,181121_QuickCap_H4_PlusH_02.csv
47,0.0795686993464052,9.87,181121_QuickCap_H4_PlusH_02.csv
48,0.0819434736842105,10.08,181121_QuickCap_H4_PlusH_02.csv
49,0.0824587086092715,10.29,181121_QuickCap_H4_PlusH_02.csv
50,0.0836376066666667,10.5,181121_QuickCap_H4_PlusH_02.csv
51,0.084756288590604,10.71,181121_QuickCap_H4_PlusH_02.csv
52,0.0855830202702703,10.92,181121_QuickCap_H4_PlusH_02.csv
53,0.0872668299319728,11.13,181121_QuickCap_H4_PlusH_02.csv
54,0.0863865136986302,11.34,181121_QuickCap_H4_PlusH_02.csv
55,0.0883004344827586,11.55,181121_QuickCap_H4_PlusH_02.csv
56,0.0884576527777778,11.76,181121_QuickCap_H4_PlusH_02.csv
57,0.0889006573426574,11.97,181121_QuickCap_H4_PlusH_02.csv
58,0.0891697746478873,12.18,181121_QuickCap_H4_PlusH_02.csv
59,0.0904940283687943,12.39,181121_QuickCap_H4_PlusH_02.csv
60,0.09106545,12.6,181121_QuickCap_H4_PlusH_02.csv
61,0.0924626258992806,12.81,181121_QuickCap_H4_PlusH_02.csv
62,0.0954548985507246,13.02,181121_QuickCap_H4_PlusH_02.csv
63,0.0972684087591241,13.23,181121_QuickCap_H4_PlusH_02.csv
64,0.0973675514705882,13.44,181121_QuickCap_H4_PlusH_02.csv
65,0.0981364740740741,13.65,181121_QuickCap_H4_PlusH_02.csv
66,0.0989391492537314,13.86,181121_QuickCap_H4_PlusH_02.csv
67,0.100703759398496,14.07,181121_QuickCap_H4_PlusH_02.csv
68,0.102158204545455,14.28,181121_QuickCap_H4_PlusH_02.csv
69,0.104569580152672,14.49,181121_QuickCap_H4_PlusH_02.csv
70,0.103321146153846,14.7,181121_QuickCap_H4_PlusH_02.csv
71,0.101676186046512,14.91,181121_QuickCap_H4_PlusH_02.csv
72,0.0977230859375,15.12,181121_QuickCap_H4_PlusH_02.csv
73,0.096824157480315,15.33,181121_QuickCap_H4_PlusH_02.csv
74,0.0970388412698413,15.54,181121_QuickCap_H4_PlusH_02.csv
75,0.098318352,15.75,181121_QuickCap_H4_PlusH_02.csv
76,0.0973178306451613,15.96,181121_QuickCap_H4_PlusH_02.csv
77,0.0982054227642277,16.17,181121_QuickCap_H4_PlusH_02.csv
78,0.0968755491803279,16.38,181121_QuickCap_H4_PlusH_02.csv
79,0.095866,16.59,181121_QuickCap_H4_PlusH_02.csv
80,0.0935491583333333,16.8,181121_QuickCap_H4_PlusH_02.csv
81,0.0935616638655462,17.01,181121_QuickCap_H4_PlusH_02.csv
82,0.0923436355932204,17.22,181121_QuickCap_H4_PlusH_02.csv
83,0.092133188034188,17.43,181121_QuickCap_H4_PlusH_02.csv
84,0.090082224137931,17.64,181121_QuickCap_H4_PlusH_02.csv
85,0.0891606956521739,17.85,181121_QuickCap_H4_PlusH_02.csv
86,0.0888205087719298,18.06,181121_QuickCap_H4_PlusH_02.csv
87,0.0883015132743363,18.27,181121_QuickCap_H4_PlusH_02.csv
88,0.0871730446428571,18.48,181121_QuickCap_H4_PlusH_02.csv
89,0.0876983693693694,18.69,181121_QuickCap_H4_PlusH_02.csv
90,0.0869441545454546,18.9,181121_QuickCap_H4_PlusH_02.csv
91,0.0875030917431193,19.11,181121_QuickCap_H4_PlusH_02.csv
92,0.0879049444444445,19.32,181121_QuickCap_H4_PlusH_02.csv
93,0.0894285700934579,19.53,181121_QuickCap_H4_PlusH_02.csv
94,0.0875986132075472,19.74,181121_QuickCap_H4_PlusH_02.csv
95,0.0858284380952381,19.95,181121_QuickCap_H4_PlusH_02.csv
96,0.0827398942307692,20.16,181121_QuickCap_H4_PlusH_02.csv
97,0.0802125922330097,20.37,181121_QuickCap_H4_PlusH_02.csv
98,0.0789836764705882,20.58,181121_QuickCap_H4_PlusH_02.csv
99,0.0775226633663366,20.79,181121_QuickCap_H4_PlusH_02.csv
100,0.0753721,21,181121_QuickCap_H4_PlusH_02.csv
101,0.00823603015075377,0.21,181121_QuickCap_H4_PlusH_03.csv
102,0.0128109141414141,0.42,181121_QuickCap_H4_PlusH_03.csv
103,0.0154493096446701,0.63,181121_QuickCap_H4_PlusH_03.csv
104,0.0167789030612245,0.84,181121_QuickCap_H4_PlusH_03.csv
105,0.018572641025641,1.05,181121_QuickCap_H4_PlusH_03.csv
106,0.0206388969072165,1.26,181121_QuickCap_H4_PlusH_03.csv
107,0.0221032435233161,1.47,181121_QuickCap_H4_PlusH_03.csv
108,0.0220020104166667,1.68,181121_QuickCap_H4_PlusH_03.csv
109,0.0233780994764398,1.89,181121_QuickCap_H4_PlusH_03.csv
110,0.0243131157894737,2.1,181121_QuickCap_H4_PlusH_03.csv
111,0.0257290317460317,2.31,181121_QuickCap_H4_PlusH_03.csv
112,0.0274212553191489,2.52,181121_QuickCap_H4_PlusH_03.csv
113,0.0279737593582888,2.73,181121_QuickCap_H4_PlusH_03.csv
114,0.0296084301075269,2.94,181121_QuickCap_H4_PlusH_03.csv
115,0.031116972972973,3.15,181121_QuickCap_H4_PlusH_03.csv
116,0.0325523641304348,3.36,181121_QuickCap_H4_PlusH_03.csv
117,0.0329929016393443,3.57,181121_QuickCap_H4_PlusH_03.csv
118,0.0336632637362637,3.78,181121_QuickCap_H4_PlusH_03.csv
119,0.0356967016574586,3.99,181121_QuickCap_H4_PlusH_03.csv
120,0.0374536444444444,4.2,181121_QuickCap_H4_PlusH_03.csv
121,0.0397291284916201,4.41,181121_QuickCap_H4_PlusH_03.csv
122,0.0417651741573034,4.62,181121_QuickCap_H4_PlusH_03.csv
123,0.0426671525423729,4.83,181121_QuickCap_H4_PlusH_03.csv
124,0.0435146193181818,5.04,181121_QuickCap_H4_PlusH_03.csv
125,0.0449106628571429,5.25,181121_QuickCap_H4_PlusH_03.csv
126,0.0458391781609195,5.46,181121_QuickCap_H4_PlusH_03.csv
127,0.0470783410404624,5.67,181121_QuickCap_H4_PlusH_03.csv
128,0.048408238372093,5.88,181121_QuickCap_H4_PlusH_03.csv
129,0.0492286432748538,6.09,181121_QuickCap_H4_PlusH_03.csv
130,0.0511044705882353,6.3,181121_QuickCap_H4_PlusH_03.csv
131,0.0517385443786982,6.51,181121_QuickCap_H4_PlusH_03.csv
132,0.0524252380952381,6.72,181121_QuickCap_H4_PlusH_03.csv
133,0.0524390179640719,6.93,181121_QuickCap_H4_PlusH_03.csv
134,0.0519134337349398,7.14,181121_QuickCap_H4_PlusH_03.csv
135,0.0516892727272727,7.35,181121_QuickCap_H4_PlusH_03.csv
136,0.0528506951219512,7.56,181121_QuickCap_H4_PlusH_03.csv
137,0.0537566012269939,7.77,181121_QuickCap_H4_PlusH_03.csv
138,0.0554995061728395,7.98,181121_QuickCap_H4_PlusH_03.csv
139,0.05633,8.19,181121_QuickCap_H4_PlusH_03.csv
140,0.0574836,8.4,181121_QuickCap_H4_PlusH_03.csv
141,0.0577714968553459,8.61,181121_QuickCap_H4_PlusH_03.csv
142,0.0588650632911392,8.82,181121_QuickCap_H4_PlusH_03.csv
143,0.0606112675159236,9.03,181121_QuickCap_H4_PlusH_03.csv
144,0.0610265705128205,9.24,181121_QuickCap_H4_PlusH_03.csv
145,0.061090335483871,9.45,181121_QuickCap_H4_PlusH_03.csv
146,0.0621231623376623,9.66,181121_QuickCap_H4_PlusH_03.csv
147,0.0635495098039216,9.87,181121_QuickCap_H4_PlusH_03.csv
148,0.0635933355263158,10.08,181121_QuickCap_H4_PlusH_03.csv
149,0.0641991258278146,10.29,181121_QuickCap_H4_PlusH_03.csv
150,0.0649995,10.5,181121_QuickCap_H4_PlusH_03.csv
151,0.065274,10.71,181121_QuickCap_H4_PlusH_03.csv
152,0.0636994527027027,10.92,181121_QuickCap_H4_PlusH_03.csv
153,0.063386925170068,11.13,181121_QuickCap_H4_PlusH_03.csv
154,0.0635421780821918,11.34,181121_QuickCap_H4_PlusH_03.csv
155,0.0642031862068966,11.55,181121_QuickCap_H4_PlusH_03.csv
156,0.0667773611111111,11.76,181121_QuickCap_H4_PlusH_03.csv
157,0.0680017412587413,11.97,181121_QuickCap_H4_PlusH_03.csv
158,0.0686448450704225,12.18,181121_QuickCap_H4_PlusH_03.csv
159,0.0678931276595745,12.39,181121_QuickCap_H4_PlusH_03.csv
160,0.0688782642857143,12.6,181121_QuickCap_H4_PlusH_03.csv
161,0.0705317410071942,12.81,181121_QuickCap_H4_PlusH_03.csv
162,0.0727800579710145,13.02,181121_QuickCap_H4_PlusH_03.csv
163,0.0743288759124088,13.23,181121_QuickCap_H4_PlusH_03.csv
164,0.0757014411764706,13.44,181121_QuickCap_H4_PlusH_03.csv
165,0.0768056296296296,13.65,181121_QuickCap_H4_PlusH_03.csv
166,0.0785518955223881,13.86,181121_QuickCap_H4_PlusH_03.csv
167,0.0790439248120301,14.07,181121_QuickCap_H4_PlusH_03.csv
168,0.0801855227272727,14.28,181121_QuickCap_H4_PlusH_03.csv
169,0.0799353053435115,14.49,181121_QuickCap_H4_PlusH_03.csv
170,0.0800383615384615,14.7,181121_QuickCap_H4_PlusH_03.csv
171,0.0808200620155039,14.91,181121_QuickCap_H4_PlusH_03.csv
172,0.0816422265625,15.12,181121_QuickCap_H4_PlusH_03.csv
173,0.0833147480314961,15.33,181121_QuickCap_H4_PlusH_03.csv
174,0.0853391111111111,15.54,181121_QuickCap_H4_PlusH_03.csv
175,0.088910032,15.75,181121_QuickCap_H4_PlusH_03.csv
176,0.0910311532258064,15.96,181121_QuickCap_H4_PlusH_03.csv
177,0.0925841707317073,16.17,181121_QuickCap_H4_PlusH_03.csv
178,0.0922373524590164,16.38,181121_QuickCap_H4_PlusH_03.csv
179,0.0930507603305785,16.59,181121_QuickCap_H4_PlusH_03.csv
180,0.0946104666666667,16.8,181121_QuickCap_H4_PlusH_03.csv
181,0.097153218487395,17.01,181121_QuickCap_H4_PlusH_03.csv
182,0.0975181101694915,17.22,181121_QuickCap_H4_PlusH_03.csv
183,0.0986921452991453,17.43,181121_QuickCap_H4_PlusH_03.csv
184,0.100158155172414,17.64,181121_QuickCap_H4_PlusH_03.csv
185,0.100980530434783,17.85,181121_QuickCap_H4_PlusH_03.csv
186,0.101440105263158,18.06,181121_QuickCap_H4_PlusH_03.csv
187,0.101232318584071,18.27,181121_QuickCap_H4_PlusH_03.csv
188,0.103613517857143,18.48,181121_QuickCap_H4_PlusH_03.csv
189,0.106335531531532,18.69,181121_QuickCap_H4_PlusH_03.csv
190,0.107414363636364,18.9,181121_QuickCap_H4_PlusH_03.csv
191,0.108276853211009,19.11,181121_QuickCap_H4_PlusH_03.csv
192,0.110283518518519,19.32,181121_QuickCap_H4_PlusH_03.csv
193,0.11248814953271,19.53,181121_QuickCap_H4_PlusH_03.csv
194,0.11341591509434,19.74,181121_QuickCap_H4_PlusH_03.csv
195,0.114498276190476,19.95,181121_QuickCap_H4_PlusH_03.csv
196,0.114273519230769,20.16,181121_QuickCap_H4_PlusH_03.csv
197,0.115239203883495,20.37,181121_QuickCap_H4_PlusH_03.csv
198,0.117325794117647,20.58,181121_QuickCap_H4_PlusH_03.csv
199,0.119376316831683,20.79,181121_QuickCap_H4_PlusH_03.csv
200,0.12001774,21,181121_QuickCap_H4_PlusH_03.csv
201,0.0068935175879397,0.21,181121_QuickCap_H4_PlusH_04.csv
202,0.0115607373737374,0.42,181121_QuickCap_H4_PlusH_04.csv
203,0.0159451979695431,0.63,181121_QuickCap_H4_PlusH_04.csv
204,0.0200231326530612,0.84,181121_QuickCap_H4_PlusH_04.csv
205,0.0248155692307692,1.05,181121_QuickCap_H4_PlusH_04.csv
206,0.0291633762886598,1.26,181121_QuickCap_H4_PlusH_04.csv
207,0.0336851295336788,1.47,181121_QuickCap_H4_PlusH_04.csv
