V1,MSD,taus,experiment
11,0.026573164021164,2.31,181121_QuickCap_H4_MinusH_02.csv
12,0.0288254308510638,2.52,181121_QuickCap_H4_MinusH_02.csv
13,0.0317978823529412,2.73,181121_QuickCap_H4_MinusH_02.csv
14,0.0333655806451613,2.94,181121_QuickCap_H4_MinusH_02.csv
15,0.0346081783783784,3.15,181121_QuickCap_H4_MinusH_02.csv
16,0.0356820869565217,3.36,181121_QuickCap_H4_MinusH_02.csv
17,0.0375605191256831,3.57,181121_QuickCap_H4_MinusH_02.csv
18,0.0388847802197802,3.78,181121_QuickCap_H4_MinusH_02.csv
19,0.0401021436464088,3.99,181121_QuickCap_H4_MinusH_02.csv
20,0.0405862111111111,4.2,181121_QuickCap_H4_MinusH_02.csv
21,0.0409259497206704,4.41,181121_QuickCap_H4_MinusH_02.csv
22,0.0418186011235955,4.62,181121_QuickCap_H4_MinusH_02.csv
23,0.0441943502824859,4.83,181121_QuickCap_H4_MinusH_02.csv
24,0.0455212272727273,5.04,181121_QuickCap_H4_MinusH_02.csv
25,0.0469279942857143,5.25,181121_QuickCap_H4_MinusH_02.csv
26,0.0481893333333333,5.46,181121_QuickCap_H4_MinusH_02.csv
27,0.0490016473988439,5.67,181121_QuickCap_H4_MinusH_02.csv
28,0.0497886511627907,5.88,181121_QuickCap_H4_MinusH_02.csv
29,0.0497988479532164,6.09,181121_QuickCap_H4_MinusH_02.csv
30,0.0503198411764706,6.3,181121_QuickCap_H4_MinusH_02.csv
31,0.0519240828402367,6.51,181121_QuickCap_H4_MinusH_02.csv
32,0.0547023273809524,6.72,181121_QuickCap_H4_MinusH_02.csv
33,0.0557221137724551,6.93,181121_QuickCap_H4_MinusH_02.csv
34,0.0579034337349398,7.14,181121_QuickCap_H4_MinusH_02.csv
35,0.0597555272727273,7.35,181121_QuickCap_H4_MinusH_02.csv
36,0.0608281524390244,7.56,181121_QuickCap_H4_MinusH_02.csv
37,0.0615117607361963,7.77,181121_QuickCap_H4_MinusH_02.csv
38,0.0625649814814815,7.98,181121_QuickCap_H4_MinusH_02.csv
39,0.0634576645962733,8.19,181121_QuickCap_H4_MinusH_02.csv
40,0.0649100375,8.4,181121_QuickCap_H4_MinusH_02.csv
41,0.0663106540880503,8.61,181121_QuickCap_H4_MinusH_02.csv
42,0.0680868987341772,8.82,181121_QuickCap_H4_MinusH_02.csv
43,0.0696270318471338,9.03,181121_QuickCap_H4_MinusH_02.csv
44,0.0716766282051282,9.24,181121_QuickCap_H4_MinusH_02.csv
45,0.0733180451612903,9.45,181121_QuickCap_H4_MinusH_02.csv
46,0.0737216363636364,9.66,181121_QuickCap_H4_MinusH_02.csv
47,0.0746571699346405,9.87,181121_QuickCap_H4_MinusH_02.csv
48,0.0751346052631579,10.08,181121_QuickCap_H4_MinusH_02.csv
49,0.0750308741721854,10.29,181121_QuickCap_H4_MinusH_02.csv
50,0.0754156733333333,10.5,181121_QuickCap_H4_MinusH_02.csv
51,0.0760131946308725,10.71,181121_QuickCap_H4_MinusH_02.csv
52,0.0774411351351351,10.92,181121_QuickCap_H4_MinusH_02.csv
53,0.0800041156462585,11.13,181121_QuickCap_H4_MinusH_02.csv
54,0.082279897260274,11.34,181121_QuickCap_H4_MinusH_02.csv
55,0.0828658,11.55,181121_QuickCap_H4_MinusH_02.csv
56,0.0843382361111111,11.76,181121_QuickCap_H4_MinusH_02.csv
57,0.0840718461538461,11.97,181121_QuickCap_H4_MinusH_02.csv
58,0.0835788098591549,12.18,181121_QuickCap_H4_MinusH_02.csv
59,0.0842445744680851,12.39,181121_QuickCap_H4_MinusH_02.csv
60,0.0847771714285714,12.6,181121_QuickCap_H4_MinusH_02.csv
61,0.0857747841726619,12.81,181121_QuickCap_H4_MinusH_02.csv
62,0.0869020289855073,13.02,181121_QuickCap_H4_MinusH_02.csv
63,0.0869936715328467,13.23,181121_QuickCap_H4_MinusH_02.csv
64,0.0876706985294118,13.44,181121_QuickCap_H4_MinusH_02.csv
65,0.0881733703703704,13.65,181121_QuickCap_H4_MinusH_02.csv
66,0.0882827835820896,13.86,181121_QuickCap_H4_MinusH_02.csv
67,0.0877127669172932,14.07,181121_QuickCap_H4_MinusH_02.csv
68,0.0869022348484849,14.28,181121_QuickCap_H4_MinusH_02.csv
69,0.0864662748091603,14.49,181121_QuickCap_H4_MinusH_02.csv
70,0.0852952692307692,14.7,181121_QuickCap_H4_MinusH_02.csv
71,0.0858526046511628,14.91,181121_QuickCap_H4_MinusH_02.csv
72,0.0862001328125,15.12,181121_QuickCap_H4_MinusH_02.csv
73,0.0864998897637795,15.33,181121_QuickCap_H4_MinusH_02.csv
74,0.0870395714285714,15.54,181121_QuickCap_H4_MinusH_02.csv
75,0.086609448,15.75,181121_QuickCap_H4_MinusH_02.csv
76,0.0862613467741936,15.96,181121_QuickCap_H4_MinusH_02.csv
77,0.0844555284552846,16.17,181121_QuickCap_H4_MinusH_02.csv
78,0.0833118196721312,16.38,181121_QuickCap_H4_MinusH_02.csv
79,0.0825551900826446,16.59,181121_QuickCap_H4_MinusH_02.csv
