,MSD,taus,experiment
1,0.00442663170061156,0.21,SIM_1
2,0.0060835923665172,0.42,SIM_1
3,0.0072719946589168,0.63,SIM_1
4,0.00893855454121847,0.84,SIM_1
5,0.00962355027386678,1.05,SIM_1
6,0.010955083243462,1.26,SIM_1
7,0.0116742605323579,1.47,SIM_1
8,0.0127023020767609,1.68,SIM_1
9,0.0146538605501597,1.89,SIM_1
10,0.0149961240558218,2.1,SIM_1
11,0.0160262238192051,2.31,SIM_1
12,0.0162587790039586,2.52,SIM_1
13,0.0165366629919247,2.73,SIM_1
14,0.0175695703681893,2.94,SIM_1
15,0.0179765809777284,3.15,SIM_1
16,0.0187488898910484,3.36,SIM_1
17,0.019876060276259,3.57,SIM_1
18,0.0211085717490465,3.78,SIM_1
19,0.0227137769257192,3.99,SIM_1
20,0.0235904696066359,4.2,SIM_1
21,0.0248296705177688,4.41,SIM_1
22,0.0254134959464997,4.62,SIM_1
23,0.0262458147202107,4.83,SIM_1
24,0.0273351311646429,5.04,SIM_1
25,0.0278759785165108,5.25,SIM_1
26,0.0290056700229519,5.46,SIM_1
27,0.029403775077951,5.67,SIM_1
28,0.0296329784301654,5.88,SIM_1
29,0.0306954367500527,6.09,SIM_1
30,0.0309971190767443,6.3,SIM_1
31,0.0313593180587481,6.51,SIM_1
32,0.0326857787028523,6.72,SIM_1
33,0.0328610144153366,6.93,SIM_1
34,0.0339625252595699,7.14,SIM_1
35,0.0349294306597855,7.35,SIM_1
36,0.0362643526811851,7.56,SIM_1
37,0.0370046798768887,7.77,SIM_1
38,0.0383310987371956,7.98,SIM_1
39,0.0403733357011491,8.19,SIM_1
40,0.0418519230406698,8.4,SIM_1
41,0.0425686676367369,8.61,SIM_1
42,0.0439118636049857,8.82,SIM_1
43,0.0451441494994944,9.03,SIM_1
44,0.0462743675229204,9.24,SIM_1
45,0.047663494824884,9.45,SIM_1
46,0.0494245991957322,9.66,SIM_1
47,0.0505423124946938,9.87,SIM_1
48,0.0519918532082458,10.08,SIM_1
49,0.0532364014337041,10.29,SIM_1
50,0.0548231549769234,10.5,SIM_1
51,0.0563006118229563,10.71,SIM_1
52,0.0579012614783335,10.92,SIM_1
53,0.0587872565439668,11.13,SIM_1
54,0.0591260785968399,11.34,SIM_1
55,0.0605129190020708,11.55,SIM_1
56,0.0618710589079658,11.76,SIM_1
57,0.0625525857076611,11.97,SIM_1
58,0.0631479274594614,12.18,SIM_1
59,0.0630744180802967,12.39,SIM_1
60,0.0629239291644653,12.6,SIM_1
61,0.0626928957583121,12.81,SIM_1
62,0.0628793273993377,13.02,SIM_1
63,0.064087150734764,13.23,SIM_1
64,0.0644212122415881,13.44,SIM_1
65,0.0643698099249913,13.65,SIM_1
66,0.0631161871028831,13.86,SIM_1
67,0.0627687430231956,14.07,SIM_1
68,0.0627749593217492,14.28,SIM_1
69,0.062431558890941,14.49,SIM_1
70,0.0635882836050434,14.7,SIM_1
71,0.0648147643915845,14.91,SIM_1
72,0.0662580450194719,15.12,SIM_1
73,0.0675882648039317,15.33,SIM_1
74,0.068725507321105,15.54,SIM_1
75,0.0699688459040715,15.75,SIM_1
76,0.07039343952378,15.96,SIM_1
77,0.0719827764160001,16.17,SIM_1
78,0.0730915238763562,16.38,SIM_1
79,0.0740035071114887,16.59,SIM_1
