,MSD,taus,experiment
1,0.00589946231155779,0.21,180509_QuickCap_I1atI1Plus_01.csv
2,0.0105601464646465,0.42,180509_QuickCap_I1atI1Plus_01.csv
3,0.014423807106599,0.63,180509_QuickCap_I1atI1Plus_01.csv
4,0.0170984183673469,0.84,180509_QuickCap_I1atI1Plus_01.csv
5,0.0204128,1.05,180509_QuickCap_I1atI1Plus_01.csv
6,0.0239395515463918,1.26,180509_QuickCap_I1atI1Plus_01.csv
7,0.026796585492228,1.47,180509_QuickCap_I1atI1Plus_01.csv
8,0.029793796875,1.68,180509_QuickCap_I1atI1Plus_01.csv
9,0.0327300994764398,1.89,180509_QuickCap_I1atI1Plus_01.csv
10,0.0347234684210526,2.1,180509_QuickCap_I1atI1Plus_01.csv
11,0.0357236984126984,2.31,180509_QuickCap_I1atI1Plus_01.csv
12,0.0369414521276596,2.52,180509_QuickCap_I1atI1Plus_01.csv
13,0.0377014438502674,2.73,180509_QuickCap_I1atI1Plus_01.csv
14,0.0392545591397849,2.94,180509_QuickCap_I1atI1Plus_01.csv
15,0.0407932702702703,3.15,180509_QuickCap_I1atI1Plus_01.csv
16,0.042314027173913,3.36,180509_QuickCap_I1atI1Plus_01.csv
17,0.0439861803278689,3.57,180509_QuickCap_I1atI1Plus_01.csv
18,0.0457170824175824,3.78,180509_QuickCap_I1atI1Plus_01.csv
19,0.0476958563535912,3.99,180509_QuickCap_I1atI1Plus_01.csv
20,0.0496300333333333,4.2,180509_QuickCap_I1atI1Plus_01.csv
21,0.0511845586592179,4.41,180509_QuickCap_I1atI1Plus_01.csv
22,0.0527079438202247,4.62,180509_QuickCap_I1atI1Plus_01.csv
23,0.054062790960452,4.83,180509_QuickCap_I1atI1Plus_01.csv
24,0.0555926193181818,5.04,180509_QuickCap_I1atI1Plus_01.csv
25,0.0566609828571429,5.25,180509_QuickCap_I1atI1Plus_01.csv
26,0.0581706954022989,5.46,180509_QuickCap_I1atI1Plus_01.csv
27,0.0593213179190751,5.67,180509_QuickCap_I1atI1Plus_01.csv
28,0.0606457151162791,5.88,180509_QuickCap_I1atI1Plus_01.csv
29,0.061540701754386,6.09,180509_QuickCap_I1atI1Plus_01.csv
30,0.0618461882352941,6.3,180509_QuickCap_I1atI1Plus_01.csv
31,0.0617394142011834,6.51,180509_QuickCap_I1atI1Plus_01.csv
32,0.0616833630952381,6.72,180509_QuickCap_I1atI1Plus_01.csv
33,0.0615104191616766,6.93,180509_QuickCap_I1atI1Plus_01.csv
34,0.0620420180722892,7.14,180509_QuickCap_I1atI1Plus_01.csv
35,0.0623574121212121,7.35,180509_QuickCap_I1atI1Plus_01.csv
36,0.0624913719512195,7.56,180509_QuickCap_I1atI1Plus_01.csv
37,0.0621415889570552,7.77,180509_QuickCap_I1atI1Plus_01.csv
38,0.0620331666666667,7.98,180509_QuickCap_I1atI1Plus_01.csv
39,0.0622093105590062,8.19,180509_QuickCap_I1atI1Plus_01.csv
40,0.06176421875,8.4,180509_QuickCap_I1atI1Plus_01.csv
41,0.0617260251572327,8.61,180509_QuickCap_I1atI1Plus_01.csv
42,0.0619280569620253,8.82,180509_QuickCap_I1atI1Plus_01.csv
43,0.062320178343949,9.03,180509_QuickCap_I1atI1Plus_01.csv
44,0.0627597307692308,9.24,180509_QuickCap_I1atI1Plus_01.csv
45,0.0627881483870968,9.45,180509_QuickCap_I1atI1Plus_01.csv
46,0.0625983896103896,9.66,180509_QuickCap_I1atI1Plus_01.csv
47,0.0623094379084967,9.87,180509_QuickCap_I1atI1Plus_01.csv
48,0.0622579868421053,10.08,180509_QuickCap_I1atI1Plus_01.csv
49,0.0614734370860927,10.29,180509_QuickCap_I1atI1Plus_01.csv
50,0.0603104666666667,10.5,180509_QuickCap_I1atI1Plus_01.csv
51,0.0592925973154362,10.71,180509_QuickCap_I1atI1Plus_01.csv
52,0.0584594391891892,10.92,180509_QuickCap_I1atI1Plus_01.csv
53,0.0580967210884354,11.13,180509_QuickCap_I1atI1Plus_01.csv
54,0.0581417602739726,11.34,180509_QuickCap_I1atI1Plus_01.csv
55,0.0587886275862069,11.55,180509_QuickCap_I1atI1Plus_01.csv
56,0.0585373611111111,11.76,180509_QuickCap_I1atI1Plus_01.csv
57,0.0593033846153846,11.97,180509_QuickCap_I1atI1Plus_01.csv
58,0.0595689507042254,12.18,180509_QuickCap_I1atI1Plus_01.csv
59,0.0612703829787234,12.39,180509_QuickCap_I1atI1Plus_01.csv
60,0.0623871714285714,12.6,180509_QuickCap_I1atI1Plus_01.csv
61,0.0646532302158273,12.81,180509_QuickCap_I1atI1Plus_01.csv
62,0.0661707391304348,13.02,180509_QuickCap_I1atI1Plus_01.csv
63,0.0673125182481752,13.23,180509_QuickCap_I1atI1Plus_01.csv
64,0.0681588676470588,13.44,180509_QuickCap_I1atI1Plus_01.csv
65,0.0684787037037037,13.65,180509_QuickCap_I1atI1Plus_01.csv
66,0.0700446044776119,13.86,180509_QuickCap_I1atI1Plus_01.csv
67,0.0710643383458647,14.07,180509_QuickCap_I1atI1Plus_01.csv
68,0.072043446969697,14.28,180509_QuickCap_I1atI1Plus_01.csv
69,0.0711276946564885,14.49,180509_QuickCap_I1atI1Plus_01.csv
70,0.0703262769230769,14.7,180509_QuickCap_I1atI1Plus_01.csv
71,0.0700472248062016,14.91,180509_QuickCap_I1atI1Plus_01.csv
72,0.0690303125,15.12,180509_QuickCap_I1atI1Plus_01.csv
73,0.067600031496063,15.33,180509_QuickCap_I1atI1Plus_01.csv
74,0.0674045634920635,15.54,180509_QuickCap_I1atI1Plus_01.csv
75,0.067535624,15.75,180509_QuickCap_I1atI1Plus_01.csv
76,0.0674370161290323,15.96,180509_QuickCap_I1atI1Plus_01.csv
77,0.0676729024390244,16.17,180509_QuickCap_I1atI1Plus_01.csv
78,0.0686173196721312,16.38,180509_QuickCap_I1atI1Plus_01.csv
79,0.070033479338843,16.59,180509_QuickCap_I1atI1Plus_01.csv
80,0.070423675,16.8,180509_QuickCap_I1atI1Plus_01.csv
81,0.0717984789915966,17.01,180509_QuickCap_I1atI1Plus_01.csv
82,0.0736767711864407,17.22,180509_QuickCap_I1atI1Plus_01.csv
83,0.075051811965812,17.43,180509_QuickCap_I1atI1Plus_01.csv
84,0.0750530431034483,17.64,180509_QuickCap_I1atI1Plus_01.csv
85,0.0757115565217391,17.85,180509_QuickCap_I1atI1Plus_01.csv
86,0.0760849649122807,18.06,180509_QuickCap_I1atI1Plus_01.csv
87,0.0758988849557522,18.27,180509_QuickCap_I1atI1Plus_01.csv
88,0.075497125,18.48,180509_QuickCap_I1atI1Plus_01.csv
89,0.074557963963964,18.69,180509_QuickCap_I1atI1Plus_01.csv
